feature,importance
vix_pct,0.013302956
itc_rsi,0.012797721
eem_adx,0.012482743
energy_adx,0.012200661
kc_width,0.011406652
icici_macd,0.010991503
vix_ma_ratio,0.010953847
rel_rsi,0.010770808
energy_macd,0.010663274
fmcg_macd,0.01034425
tcs_adx,0.010338695
energy_wr,0.010330497
ndx_macd,0.009886573
infra_wr,0.009861924
tcs_rsi,0.00985355
ndx_rsi,0.009753438
rsi_lag5,0.009682056
bn_nifty_ratio,0.00953999
us_vix_wr,0.009456401
tcs_macd,0.009456257
rel_macd,0.009308475
adx,0.00929388
hdfc_macd,0.009192473
auto_wr,0.009092721
it_wr,0.00908749
icici_rsi,0.00898408
fmcg_adx,0.008858911
vix_lag1,0.008822297
us10y_macd,0.008794995
metal_macd,0.008683157
macd_hist,0.008639757
crude_macd,0.00860264
usdinr_z,0.008585614
it_adx,0.008576829
hdfc_adx,0.008523385
spread,0.0085048005
energy_rsi,0.0084844185
us_vix_macd,0.008475371
month_sin,0.008396402
bn_macd,0.008290451
pharma_wr,0.008140473
auto_ret,0.008057053
dxy_ret,0.008036425
metal_rsi,0.007960684
itc_macd,0.007917774
vix_lag2,0.007891385
eem_rsi,0.007831123
metal_adx,0.0078227045
shanghai_rsi,0.0078116385
icici_wr,0.0077616945
dist_from_low_20,0.007729133
fmcg_ret,0.0076703927
range_pctile,0.0076683136
crude_adx,0.007644314
itc_adx,0.0075957547
natgas_macd,0.0075891726
eem_macd,0.0075616473
bb_width,0.0075309006
us_vix_adx,0.0075088507
inda_rsi,0.0074708634
inda_wr,0.0074171415
shanghai_macd,0.007382279
inda_adx,0.0073071914
crude_wr,0.0073055625
gold_adx,0.007289019
macd_hist_lag2,0.007285029
atr_ratio,0.0072844606
ema_dist_10,0.007251997
roc_5,0.0072432985
pharma_adx,0.007157925
us_vix_rsi,0.0070503387
hsi_rsi,0.0069240457
rsi_lag2,0.0068702875
eem_wr,0.0068213153
gold_macd,0.0067456765
hsi_macd,0.006674186
vix_lag5,0.0066731484
tcs_wr,0.0066608326
silver_rsi,0.006612189
macd_hist_lag3,0.0065562264
ret_20d,0.00653548
infra_ret,0.0065159444
macd_hist_lag1,0.0064846305
infra_adx,0.0064825695
pharma_macd,0.0064214407
auto_macd,0.0063886647
itc_wr,0.0063647334
nikkei_macd,0.0063530556
ret_5d,0.006352465
pharma_rsi,0.006285728
rel_wr,0.006262542
infra_rsi,0.006233007
ret_3d,0.006192556
fmcg_wr,0.0061910553
vwap_dev,0.006178506
us10y_rsi,0.006073099
dxy_rsi,0.0060515823
it_macd,0.0060115834
hdfc_rsi,0.006011428
auto_adx,0.005988893
vix_lag3,0.0058349664
itc_ret,0.0058326335
sp_ret,0.005828487
icici_ret,0.0057947775
vix_usvix_ratio,0.0056863623
ema_dist_50,0.005637655
dist_from_high_20,0.0055809664
bn_rsi,0.005434859
consec_up,0.005419608
buy_pct,0.0053255293
icici_adx,0.0052659954
williams_r,0.0051579103
gold_rsi,0.0048447396
it_ret,0.0048231576
atr_expansion,0.004817839
copper_macd,0.004791303
inda_macd,0.004778403
vix_change,0.0046453583
nikkei_rsi,0.004616635
upper_wick,0.004576407
rsi_lag3,0.004514032
pe_ratio,0.004425788
gold_crude_ratio,0.004326712
rsi,0.0042119185
tcs_ret,0.004078219
cmf_proxy,0.0039910316
gold_ret,0.0038860927
dow_sin,0.0037731829
rel_adx,0.0037424054
ha_trend,0.0036994002
body_pct,0.003487409
copper_rsi,0.0034863495
nikkei_ret,0.003449216
or_range,0.0034352632
natgas_rsi,0.0028109578
intraday_trend,0.0027805523
crude_ret,0.0027370562
close_position,0.0025580924
hsi_ret,0.0025517677
gold_wr,0.0025372328
copper_ret,0.0023477243
bn_vs_nifty,0.0022270998
metal_ret,0.0019530201
natgas_ret,0.0018989288
crude_rsi,0.0018906035
rel_ret,0.0018660133
pharma_ret,0.0012167941
fmcg_rsi,0.00076889346
gap_pct,0.0002607901
eem_ret,3.0477602e-05
rsi_lag1,0.0
inda_ret,0.0
momentum_div,0.0
gap_filled,0.0
roc_10,0.0
roc_20,0.0
obv_slope,0.0
engulfing,0.0
bb_squeeze,0.0
rsi_slope,0.0
month_cos,0.0
dow_cos,0.0
vix_accel,0.0
z20,0.0
vix_spike,0.0
trend,0.0
us_vix_ret,0.0
energy_ret,0.0
metal_wr,0.0
hdfc_wr,0.0
auto_rsi,0.0
it_rsi,0.0
hdfc_ret,0.0
infra_macd,0.0
dxy_macd,0.0
ndx_ret,0.0
silver_ret,0.0
us10y_ret,0.0
shanghai_ret,0.0
silver_macd,0.0
lower_wick,0.0
ret_10d,0.0
sell_pct,0.0
