feature,importance
ret_20d,0.015377027
icici_macd,0.01153348
copper_macd,0.010311448
us10y_rsi,0.009883279
hsi_macd,0.009141607
vix_lag1,0.008918918
ret_3d,0.008758157
energy_adx,0.008492624
eem_adx,0.008281725
bn_nifty_ratio,0.008219672
vix_usvix_ratio,0.008163868
vix_pct,0.008129088
us10y_macd,0.008115022
bn_macd,0.007968367
ema_dist_50,0.007964869
pharma_macd,0.007745988
pe_ratio,0.00772063
metal_wr,0.0076850867
natgas_rsi,0.0076248483
tcs_macd,0.007570734
auto_adx,0.0075704684
fmcg_adx,0.0075665372
vix_lag5,0.0075278566
us_vix_wr,0.007491371
macd_hist_lag1,0.007459393
fmcg_macd,0.0073281555
tcs_adx,0.0073253345
dist_from_low_20,0.0072972467
gold_macd,0.0070921383
rel_rsi,0.0070761354
vix_ma_ratio,0.007041106
metal_macd,0.0070383674
crude_macd,0.0070106923
itc_macd,0.006973745
rsi,0.0069267172
gold_wr,0.0069248267
infra_macd,0.0068201474
energy_rsi,0.0067896037
pharma_rsi,0.0067831776
bn_rsi,0.006776805
itc_wr,0.0067746956
roc_10,0.0067478917
nikkei_rsi,0.0067280075
shanghai_rsi,0.0067258244
bb_width,0.006693436
ret_5d,0.0066780904
infra_adx,0.0066427826
shanghai_macd,0.006608003
energy_macd,0.00660558
infra_rsi,0.0065974407
month_cos,0.0065579247
itc_rsi,0.0065225493
metal_adx,0.006484059
icici_rsi,0.006447013
kc_width,0.006368988
rel_wr,0.0063512963
consec_up,0.0063311355
macd_hist_lag2,0.0063301367
bb_squeeze,0.006292814
macd_hist,0.006253796
sp_ret,0.0062296744
vix_lag2,0.0062096436
ndx_macd,0.006202332
dxy_macd,0.0061525353
pharma_adx,0.006127031
energy_wr,0.006090892
natgas_macd,0.0060698213
fmcg_wr,0.006049281
fmcg_rsi,0.006036322
silver_rsi,0.0060298066
itc_adx,0.006023567
crude_rsi,0.006009595
ema_dist_10,0.006004095
it_rsi,0.00600035
pharma_wr,0.0059793806
trend,0.0059215883
rel_adx,0.0059133787
rsi_slope,0.005900037
dxy_rsi,0.0058601154
gold_adx,0.0058508073
hdfc_adx,0.0058506783
auto_rsi,0.0058220713
adx,0.0058152806
icici_adx,0.0057993876
rsi_lag5,0.0057531907
eem_ret,0.0056991186
rsi_lag3,0.005617836
gold_crude_ratio,0.005573409
rsi_lag2,0.005548456
hsi_rsi,0.005532685
rel_macd,0.0055268155
metal_ret,0.0055160727
gap_filled,0.0054838876
vix_lag3,0.0054742377
roc_20,0.005464358
spread,0.0054497537
inda_wr,0.0054258434
us_vix_macd,0.0053894864
it_adx,0.005364795
vwap_dev,0.005351906
dist_from_high_20,0.0053343205
hdfc_macd,0.0053179273
it_macd,0.0052996
us_vix_adx,0.0052658026
williams_r,0.0052636308
inda_macd,0.0052472274
crude_adx,0.005225156
hdfc_wr,0.0052088415
nikkei_macd,0.005159938
copper_ret,0.005118528
z20,0.005115098
gold_rsi,0.005094934
tcs_wr,0.0050114053
hdfc_rsi,0.0050017084
usdinr_z,0.0049925055
eem_rsi,0.0049907607
auto_macd,0.004976924
metal_rsi,0.004957084
infra_ret,0.004932318
cmf_proxy,0.0049184416
rsi_lag1,0.0048829815
tcs_rsi,0.0048653055
us_vix_rsi,0.0048312955
inda_adx,0.004754555
atr_expansion,0.0047107367
ha_trend,0.0047062594
silver_macd,0.0047007697
energy_ret,0.0046346416
itc_ret,0.004630144
auto_wr,0.004620443
macd_hist_lag3,0.004619112
us10y_ret,0.0045430954
natgas_ret,0.004508083
hsi_ret,0.004477835
inda_rsi,0.004464542
atr_ratio,0.00440695
eem_macd,0.0043352544
crude_wr,0.004318134
auto_ret,0.0042642476
us_vix_ret,0.004118536
copper_rsi,0.0040650815
range_pctile,0.004035376
shanghai_ret,0.0039994786
nikkei_ret,0.003976937
vix_change,0.0039360984
gap_pct,0.0039030933
icici_ret,0.0038045663
infra_wr,0.0037467785
eem_wr,0.003721573
or_range,0.0037078434
close_position,0.0036934698
rel_ret,0.003637124
silver_ret,0.0035543644
crude_ret,0.00353778
it_ret,0.003520714
body_pct,0.0035076882
ndx_ret,0.0034909442
sell_pct,0.0032938975
pharma_ret,0.0032815423
roc_5,0.0031707743
ndx_rsi,0.0031647591
inda_ret,0.0031106828
it_wr,0.0031106276
upper_wick,0.00307599
dxy_ret,0.0029978037
month_sin,0.0029484103
icici_wr,0.002868099
dow_sin,0.0028283326
gold_ret,0.0028221898
lower_wick,0.0027227812
vix_accel,0.0027166342
ret_10d,0.002674689
buy_pct,0.002623023
fmcg_ret,0.0026222118
hdfc_ret,0.0025935185
tcs_ret,0.0023836452
intraday_trend,0.0022620675
bn_vs_nifty,0.0017770528
momentum_div,0.0
vix_spike,0.0
engulfing,0.0
obv_slope,0.0
dow_cos,0.0
