n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
200,5,0.01,0.6,0.7,0.5,1.0,0.6210957467556,0.6524519143233408,DOWN,0.49249914288520813,0.5075008869171143
300,7,0.01,1.0,1.0,0.5,1.0,0.6210984885692596,0.6507987130933113,DOWN,0.2994358241558075,0.7005641460418701
100,5,0.03,0.6,0.7,0.0,3.0,0.6211516857147217,0.6466852174006693,UP,0.5148060917854309,0.4851939082145691
300,7,0.03,1.0,1.0,0.0,1.0,0.6211659163236618,0.6513346339376793,DOWN,0.3335444927215576,0.6664555072784424
200,7,0.03,1.0,1.0,0.0,1.0,0.6211659163236618,0.6513346339376793,DOWN,0.3335444927215576,0.6664555072784424
100,5,0.03,0.6,1.0,0.5,3.0,0.6212285310029984,0.6372626132033974,UP,0.5378290414810181,0.46217095851898193
300,5,0.01,0.8,0.7,0.5,1.0,0.62131167948246,0.6475211068447564,UP,0.6108260750770569,0.3891739249229431
300,7,0.01,1.0,1.0,0.5,3.0,0.6213209927082062,0.6583815738238104,DOWN,0.4465216398239136,0.5534783601760864
100,7,0.03,1.0,1.0,0.5,1.0,0.6213318258523941,0.6513110037959675,DOWN,0.3626077175140381,0.6373922824859619
100,7,0.05,1.0,0.7,0.0,1.0,0.6213546544313431,0.6533630567449856,DOWN,0.40132248401641846,0.5986775159835815
200,7,0.03,1.0,0.7,0.5,1.0,0.6215129941701889,0.6452009988183667,DOWN,0.35679692029953003,0.64320307970047
300,7,0.03,1.0,0.7,0.5,1.0,0.6215129941701889,0.6452009988183667,DOWN,0.35679692029953003,0.64320307970047
200,5,0.01,0.6,0.7,0.0,1.0,0.6215717643499374,0.660197548321263,UP,0.5275176763534546,0.4724823236465454
300,7,0.01,1.0,0.7,0.5,3.0,0.6216015964746475,0.6559397939158842,DOWN,0.38675636053085327,0.6132436394691467
100,7,0.03,1.0,0.7,0.5,1.0,0.6216391623020172,0.6459193896229644,DOWN,0.3639214038848877,0.6360785961151123
300,7,0.05,1.0,0.7,0.0,3.0,0.6217209845781326,0.6530219110352298,DOWN,0.40903422236442566,0.590965747833252
200,7,0.05,1.0,0.7,0.0,3.0,0.6217209845781326,0.6530219110352298,DOWN,0.40903422236442566,0.590965747833252
200,5,0.05,0.8,1.0,0.0,3.0,0.6217860579490662,0.6515593243184574,UP,0.5734318494796753,0.4265681505203247
300,5,0.05,0.8,1.0,0.0,3.0,0.6217860579490662,0.6515593243184574,UP,0.5734318494796753,0.4265681505203247
100,5,0.05,0.8,1.0,0.0,3.0,0.6217860579490662,0.6515593243184574,UP,0.5734318494796753,0.4265681505203247
300,5,0.01,0.8,0.7,0.0,1.0,0.6218606978654861,0.6449320013960167,UP,0.5844276547431946,0.4155723452568054
300,5,0.05,0.8,1.0,0.5,3.0,0.6220047920942307,0.6520870375063398,UP,0.7102046608924866,0.2897953391075134
100,5,0.05,0.8,1.0,0.5,3.0,0.6220047920942307,0.6520870375063398,UP,0.7102046608924866,0.2897953391075134
200,5,0.05,0.8,1.0,0.5,3.0,0.6220047920942307,0.6520870375063398,UP,0.7102046608924866,0.2897953391075134
300,7,0.01,1.0,1.0,0.0,1.0,0.6220553070306778,0.6615828459222208,DOWN,0.32315194606781006,0.6768480539321899
300,7,0.01,1.0,0.7,0.0,3.0,0.6222717016935349,0.6516273624672746,DOWN,0.42006510496139526,0.5799348950386047
200,5,0.01,0.6,1.0,0.5,1.0,0.6222758442163467,0.6479951736792278,UP,0.5588706731796265,0.44112932682037354
100,7,0.05,1.0,0.7,0.0,3.0,0.6223361790180206,0.6530219110352298,DOWN,0.42000526189804077,0.5799947381019592
200,5,0.03,0.8,0.7,0.5,1.0,0.622463122010231,0.6347559881816478,UP,0.6199804544448853,0.38001954555511475
300,5,0.03,0.8,0.7,0.5,1.0,0.622463122010231,0.6347559881816478,UP,0.6199804544448853,0.38001954555511475
100,7,0.03,1.0,1.0,0.0,3.0,0.6227395385503769,0.6513016897255117,DOWN,0.4189758896827698,0.5810241103172302
200,5,0.03,0.8,0.7,0.0,1.0,0.6228190064430237,0.651498576722531,UP,0.6224168539047241,0.3775831460952759
100,5,0.03,0.8,0.7,0.0,1.0,0.6228190064430237,0.651498576722531,UP,0.6224168539047241,0.3775831460952759
300,5,0.03,0.8,0.7,0.0,1.0,0.6228190064430237,0.651498576722531,UP,0.6224168539047241,0.3775831460952759
300,7,0.05,1.0,0.7,0.5,3.0,0.6229835599660873,0.6399805548796473,DOWN,0.4811675548553467,0.5188324451446533
100,7,0.05,1.0,0.7,0.5,3.0,0.6229835599660873,0.6399805548796473,DOWN,0.4811675548553467,0.5188324451446533
200,7,0.05,1.0,0.7,0.5,3.0,0.6229835599660873,0.6399805548796473,DOWN,0.4811675548553467,0.5188324451446533
300,5,0.01,0.6,1.0,0.5,3.0,0.6230662763118744,0.6380067460121138,UP,0.5142049789428711,0.4857950210571289
300,5,0.01,0.6,0.7,0.0,3.0,0.6231118142604828,0.6469521534433791,UP,0.58681720495224,0.41318279504776
100,5,0.05,0.8,1.0,0.0,1.0,0.623127743601799,0.6355640111385177,UP,0.7156923413276672,0.28430765867233276
300,5,0.05,0.8,1.0,0.0,1.0,0.623127743601799,0.6355640111385177,UP,0.7156923413276672,0.28430765867233276
200,5,0.05,0.8,1.0,0.0,1.0,0.623127743601799,0.6355640111385177,UP,0.7156923413276672,0.28430765867233276
300,5,0.01,0.6,1.0,0.0,3.0,0.6231970638036728,0.6400650083414359,UP,0.5465863943099976,0.45341360569000244
200,7,0.01,1.0,0.7,0.0,1.0,0.6232020407915115,0.6608499749773753,DOWN,0.44085386395454407,0.5591461658477783
300,5,0.03,0.8,1.0,0.0,1.0,0.6232207268476486,0.6519880408008452,UP,0.6042904853820801,0.3957095146179199
100,5,0.03,0.8,1.0,0.0,1.0,0.6232207268476486,0.6519880408008452,UP,0.6042904853820801,0.3957095146179199
200,5,0.03,0.8,1.0,0.0,1.0,0.6232207268476486,0.6519880408008452,UP,0.6042904853820801,0.3957095146179199
200,5,0.03,0.8,1.0,0.0,3.0,0.6232886463403702,0.6585175491559112,UP,0.5681977272033691,0.43180227279663086
300,5,0.03,0.8,1.0,0.0,3.0,0.6232886463403702,0.6585175491559112,UP,0.5681977272033691,0.43180227279663086
100,5,0.03,0.8,1.0,0.0,3.0,0.6232886463403702,0.6585175491559112,UP,0.5681977272033691,0.43180227279663086
100,7,0.03,1.0,0.7,0.5,3.0,0.6234446167945862,0.6495062028175441,DOWN,0.4100172221660614,0.5899827480316162
300,5,0.03,0.8,1.0,0.5,3.0,0.6235156804323196,0.6495762897253098,UP,0.6466232538223267,0.35337674617767334
200,5,0.03,0.8,1.0,0.5,3.0,0.6235156804323196,0.6495762897253098,UP,0.6466232538223267,0.35337674617767334
300,5,0.01,0.8,0.7,0.0,3.0,0.6235161423683167,0.642213016409255,UP,0.5846194624900818,0.4153805375099182
300,5,0.05,1.0,0.7,0.0,1.0,0.6236030161380768,0.661314841327616,UP,0.5387690663337708,0.46123093366622925
200,5,0.05,1.0,0.7,0.0,1.0,0.6236030161380768,0.661314841327616,UP,0.5387690663337708,0.46123093366622925
300,5,0.01,0.8,0.7,0.5,3.0,0.623625859618187,0.6412328303903563,UP,0.6012614965438843,0.3987385034561157
100,7,0.03,1.0,1.0,0.0,1.0,0.6236289441585541,0.6463058983054955,DOWN,0.3834065794944763,0.6165934205055237
200,5,0.03,1.0,0.7,0.0,1.0,0.623647004365921,0.6585402748147198,DOWN,0.46630391478538513,0.5336960554122925
100,5,0.03,1.0,0.7,0.0,1.0,0.623647004365921,0.6585402748147198,DOWN,0.46630391478538513,0.5336960554122925
300,5,0.03,1.0,0.7,0.0,1.0,0.623647004365921,0.6585402748147198,DOWN,0.46630391478538513,0.5336960554122925
200,5,0.01,0.8,0.7,0.5,1.0,0.6237092465162277,0.6457823078768934,UP,0.6163139939308167,0.38368600606918335
200,5,0.01,0.8,0.7,0.0,1.0,0.6238121688365936,0.6478055646144075,UP,0.5986297130584717,0.4013702869415283
300,5,0.03,0.8,0.7,0.5,3.0,0.6238203346729279,0.6210302287441469,UP,0.6493149995803833,0.3506850004196167
200,5,0.03,0.8,0.7,0.5,3.0,0.6238203346729279,0.6210302287441469,UP,0.6493149995803833,0.3506850004196167
100,7,0.01,0.8,0.7,0.0,1.0,0.6240078210830688,0.6738181269143486,UP,0.5653236508369446,0.4346763491630554
200,7,0.01,1.0,0.7,0.5,1.0,0.6242085248231888,0.6507430432223351,DOWN,0.3823815882205963,0.6176184415817261
200,7,0.03,1.0,0.7,0.0,3.0,0.6243007779121399,0.6551317204762477,DOWN,0.43322765827178955,0.5667723417282104
300,7,0.03,1.0,0.7,0.0,3.0,0.6243007779121399,0.6551317204762477,DOWN,0.43322765827178955,0.5667723417282104
100,7,0.01,0.6,1.0,0.0,1.0,0.6243223994970322,0.6604892335403463,UP,0.528596043586731,0.47140395641326904
300,5,0.05,1.0,1.0,0.0,1.0,0.6243920922279358,0.6458039902251902,DOWN,0.2680950164794922,0.7319049835205078
200,5,0.05,1.0,1.0,0.0,1.0,0.6243920922279358,0.6458039902251902,DOWN,0.2680950164794922,0.7319049835205078
100,5,0.03,0.8,0.7,0.5,1.0,0.6244511306285858,0.6361927697908432,UP,0.6317616105079651,0.3682383894920349
300,5,0.01,0.6,0.7,0.5,3.0,0.6245632171630859,0.6324276598780808,UP,0.5734664797782898,0.4265335202217102
300,5,0.05,0.8,0.7,0.5,3.0,0.6247556507587433,0.6393312329136869,UP,0.6497047543525696,0.3502952456474304
200,5,0.05,0.8,0.7,0.5,3.0,0.6247556507587433,0.6393312329136869,UP,0.6497047543525696,0.3502952456474304
100,5,0.05,0.8,0.7,0.5,3.0,0.6247556507587433,0.6393312329136869,UP,0.6497047543525696,0.3502952456474304
100,5,0.03,0.8,0.7,0.5,3.0,0.6247584521770477,0.6210302287441469,UP,0.6514899730682373,0.3485100269317627
200,7,0.05,1.0,1.0,0.0,1.0,0.6250526905059814,0.6521365232383954,DOWN,0.3628956079483032,0.6371043920516968
300,7,0.05,1.0,1.0,0.0,1.0,0.6250526905059814,0.6521365232383954,DOWN,0.3628956079483032,0.6371043920516968
100,7,0.05,1.0,1.0,0.0,1.0,0.6250526905059814,0.6521365232383954,DOWN,0.3628956079483032,0.6371043920516968
100,7,0.01,0.8,0.7,0.5,1.0,0.6250592172145844,0.6757083994236888,UP,0.5469180345535278,0.45308196544647217
100,7,0.01,0.6,0.7,0.0,1.0,0.6252104192972183,0.6768628098842564,UP,0.5308547019958496,0.4691452980041504
300,5,0.03,0.8,0.7,0.0,3.0,0.6253109276294708,0.6292613933714781,UP,0.5901769995689392,0.4098230004310608
200,5,0.03,0.8,0.7,0.0,3.0,0.6253109276294708,0.6292613933714781,UP,0.5901769995689392,0.4098230004310608
300,5,0.01,0.8,1.0,0.5,3.0,0.6253241449594498,0.6362772863560899,UP,0.6124563813209534,0.38754361867904663
100,5,0.05,1.0,1.0,0.0,1.0,0.6253541707992554,0.6407752545930062,DOWN,0.32618188858032227,0.6738181114196777
300,5,0.03,1.0,1.0,0.0,3.0,0.6253892928361893,0.6484198809885602,DOWN,0.4535600244998932,0.5464400053024292
100,5,0.05,0.6,0.7,0.0,3.0,0.6254260241985321,0.6394549283127885,UP,0.5150092244148254,0.48499077558517456
200,5,0.05,0.6,0.7,0.0,3.0,0.6254260241985321,0.6394549283127885,UP,0.5150092244148254,0.48499077558517456
300,5,0.05,0.6,0.7,0.0,3.0,0.6254260241985321,0.6394549283127885,UP,0.5150092244148254,0.48499077558517456
300,5,0.03,1.0,0.7,0.5,1.0,0.6254475861787796,0.6532043557540762,DOWN,0.48947152495384216,0.5105284452438354
200,5,0.03,1.0,0.7,0.5,1.0,0.6254475861787796,0.6532043557540762,DOWN,0.48947152495384216,0.5105284452438354
200,5,0.05,1.0,0.7,0.0,3.0,0.625730499625206,0.6489589317644635,DOWN,0.46901410818099976,0.5309858918190002
300,5,0.05,1.0,0.7,0.0,3.0,0.625730499625206,0.6489589317644635,DOWN,0.46901410818099976,0.5309858918190002
100,7,0.01,0.6,0.7,0.5,1.0,0.625855103135109,0.6715557122765001,UP,0.5298077464103699,0.4701922535896301
200,7,0.01,1.0,1.0,0.0,1.0,0.6258783340454102,0.6546071245992089,DOWN,0.3684838116168976,0.6315162181854248
300,5,0.01,0.8,1.0,0.5,1.0,0.6259265393018723,0.638481894019172,UP,0.5955957174301147,0.40440428256988525
300,5,0.01,0.8,1.0,0.0,1.0,0.6259755492210388,0.6334882144615626,UP,0.5795953869819641,0.4204046130180359
300,5,0.01,0.8,1.0,0.0,3.0,0.6259787678718567,0.6365803217838859,UP,0.5939776301383972,0.4060223698616028
100,7,0.03,1.0,0.7,0.0,3.0,0.6259985119104385,0.6508213756486615,DOWN,0.43883636593818665,0.5611636638641357
200,7,0.01,1.0,1.0,0.5,1.0,0.6260139346122742,0.6486435406795181,DOWN,0.31775322556495667,0.6822468042373657
100,5,0.05,0.8,1.0,0.5,1.0,0.6260374635457993,0.6340839531775705,UP,0.6979299783706665,0.3020700216293335
200,5,0.05,0.8,1.0,0.5,1.0,0.6260374635457993,0.6340839531775705,UP,0.6979299783706665,0.3020700216293335
300,5,0.05,0.8,1.0,0.5,1.0,0.6260374635457993,0.6340839531775705,UP,0.6979299783706665,0.3020700216293335
200,5,0.01,0.6,0.7,0.0,3.0,0.626249223947525,0.6427561647030553,UP,0.5436033606529236,0.4563966393470764
100,7,0.01,0.8,1.0,0.0,1.0,0.6263190805912018,0.666017790631812,DOWN,0.49813538789749146,0.5018646121025085
200,7,0.01,1.0,1.0,0.5,3.0,0.6264352053403854,0.6519365820339911,DOWN,0.45635345578193665,0.5436465740203857
200,5,0.01,0.8,1.0,0.0,1.0,0.626530185341835,0.6370801684845511,UP,0.571895956993103,0.428104043006897
100,5,0.03,0.8,1.0,0.5,3.0,0.6265487223863602,0.6431107724839304,UP,0.6507193446159363,0.3492806553840637
100,5,0.05,1.0,0.7,0.0,1.0,0.6265573054552078,0.6598780597184206,UP,0.5966982245445251,0.40330177545547485
100,5,0.03,0.8,0.7,0.0,3.0,0.6265881359577179,0.6263878301530874,UP,0.593583345413208,0.406416654586792
200,5,0.01,0.8,0.7,0.0,3.0,0.6266032755374908,0.6414007949689547,UP,0.5955380201339722,0.40446197986602783
200,7,0.01,1.0,1.0,0.0,3.0,0.6266343891620636,0.6541340127304076,DOWN,0.4357905089855194,0.5642094612121582
100,5,0.03,1.0,0.7,0.5,1.0,0.6267376393079758,0.6496124017310877,UP,0.5005317330360413,0.49946826696395874
200,5,0.03,1.0,1.0,0.0,3.0,0.6268640160560608,0.6433911453563763,DOWN,0.4415672719478607,0.5584326982498169
200,5,0.01,0.8,1.0,0.5,1.0,0.6270652264356613,0.6341715491915858,UP,0.585656464099884,0.41434353590011597
200,5,0.01,0.8,0.7,0.5,3.0,0.6271036714315414,0.640004235504126,UP,0.5896555781364441,0.4103444218635559
300,5,0.05,1.0,0.7,0.5,3.0,0.6271280646324158,0.6459152921050675,UP,0.6008204817771912,0.39917951822280884
100,5,0.05,1.0,0.7,0.5,3.0,0.6271280646324158,0.6459152921050675,UP,0.6008204817771912,0.39917951822280884
200,5,0.05,1.0,0.7,0.5,3.0,0.6271280646324158,0.6459152921050675,UP,0.6008204817771912,0.39917951822280884
200,7,0.01,1.0,0.7,0.0,3.0,0.6271982192993164,0.6525539399948372,DOWN,0.44066321849823,0.55933678150177
100,7,0.01,0.6,1.0,0.5,1.0,0.627326250076294,0.6654303479171315,UP,0.5355855822563171,0.46441441774368286
300,5,0.03,1.0,0.7,0.5,3.0,0.6273870468139648,0.639572426952278,UP,0.5843890309333801,0.4156109690666199
200,5,0.03,1.0,0.7,0.5,3.0,0.6273870468139648,0.639572426952278,UP,0.5843890309333801,0.4156109690666199
100,5,0.03,1.0,0.7,0.5,3.0,0.6273870468139648,0.639572426952278,UP,0.5843890309333801,0.4156109690666199
300,5,0.03,1.0,0.7,0.0,3.0,0.6274184584617615,0.6413472748224606,DOWN,0.43501490354537964,0.5649850964546204
200,5,0.03,1.0,0.7,0.0,3.0,0.6274184584617615,0.6413472748224606,DOWN,0.43501490354537964,0.5649850964546204
200,5,0.01,0.6,1.0,0.0,3.0,0.6278906166553497,0.6341096951816891,UP,0.5626175403594971,0.43738245964050293
200,5,0.05,0.6,0.7,0.5,3.0,0.627923771739006,0.6303827207922699,DOWN,0.485503226518631,0.5144968032836914
300,5,0.05,0.6,0.7,0.5,3.0,0.627923771739006,0.6303827207922699,DOWN,0.485503226518631,0.5144968032836914
100,5,0.05,0.6,0.7,0.5,3.0,0.627923771739006,0.6303827207922699,DOWN,0.485503226518631,0.5144968032836914
200,5,0.01,0.6,1.0,0.5,3.0,0.6279586255550385,0.6360597603212857,UP,0.5297112464904785,0.4702887535095215
100,7,0.01,0.8,1.0,0.5,1.0,0.6282085031270981,0.6637750474453868,UP,0.5172916650772095,0.4827083349227905
200,7,0.01,1.0,0.7,0.5,3.0,0.6283002495765686,0.6504946848377703,DOWN,0.4292590022087097,0.5707409977912903
200,5,0.01,0.8,1.0,0.0,3.0,0.6284832060337067,0.6341231320114252,UP,0.5915927886962891,0.40840721130371094
200,5,0.01,0.6,0.7,0.5,3.0,0.628505676984787,0.6319174557964481,UP,0.5341527462005615,0.4658472537994385
100,5,0.05,1.0,1.0,0.5,3.0,0.6285941898822784,0.6500886435314244,UP,0.5643543601036072,0.4356456398963928
200,5,0.05,1.0,1.0,0.5,3.0,0.6285941898822784,0.6500886435314244,UP,0.5643543601036072,0.4356456398963928
300,5,0.05,1.0,1.0,0.5,3.0,0.6285941898822784,0.6500886435314244,UP,0.5643543601036072,0.4356456398963928
300,5,0.01,1.0,0.7,0.5,1.0,0.628603920340538,0.6425408136341164,DOWN,0.45703640580177307,0.5429636240005493
200,5,0.01,0.8,1.0,0.5,3.0,0.6286640763282776,0.636069099633125,UP,0.6187865138053894,0.3812134861946106
100,5,0.05,1.0,0.7,0.0,3.0,0.6299129277467728,0.6374646788909004,DOWN,0.4799343943595886,0.5200656056404114
300,5,0.01,1.0,1.0,0.0,1.0,0.6299300193786621,0.64173480157412,DOWN,0.36746543645858765,0.6325345635414124
100,5,0.03,1.0,0.7,0.0,3.0,0.6300194263458252,0.6370369299948744,DOWN,0.4964763820171356,0.503523588180542
300,5,0.01,1.0,0.7,0.5,3.0,0.6306146383285522,0.6385273200954057,UP,0.500225305557251,0.499774694442749
200,5,0.05,1.0,1.0,0.0,3.0,0.6307527422904968,0.6460204477080992,UP,0.5551102161407471,0.44488978385925293
300,5,0.05,1.0,1.0,0.0,3.0,0.6307527422904968,0.6460204477080992,UP,0.5551102161407471,0.44488978385925293
100,5,0.05,1.0,1.0,0.0,3.0,0.6307527422904968,0.6460204477080992,UP,0.5551102161407471,0.44488978385925293
100,5,0.05,1.0,0.7,0.5,1.0,0.6308776587247849,0.6341407294625168,DOWN,0.481026291847229,0.518973708152771
300,5,0.05,1.0,0.7,0.5,1.0,0.6308776587247849,0.6341407294625168,DOWN,0.481026291847229,0.518973708152771
200,5,0.05,1.0,0.7,0.5,1.0,0.6308776587247849,0.6341407294625168,DOWN,0.481026291847229,0.518973708152771
300,5,0.01,1.0,0.7,0.0,1.0,0.6308982968330383,0.6406340248462715,UP,0.5076054930686951,0.49239450693130493
300,5,0.05,1.0,1.0,0.5,1.0,0.6309535801410675,0.6352713457123809,DOWN,0.3765890896320343,0.6234109401702881
100,5,0.05,1.0,1.0,0.5,1.0,0.6309535801410675,0.6352713457123809,DOWN,0.3765890896320343,0.6234109401702881
200,5,0.05,1.0,1.0,0.5,1.0,0.6309535801410675,0.6352713457123809,DOWN,0.3765890896320343,0.6234109401702881
100,5,0.03,1.0,1.0,0.0,3.0,0.6310557574033737,0.6412359729425833,DOWN,0.4295557141304016,0.5704442858695984
200,5,0.03,1.0,1.0,0.5,3.0,0.6312347650527954,0.6413287855091574,DOWN,0.42653805017471313,0.5734619498252869
300,5,0.03,1.0,1.0,0.5,3.0,0.6312347650527954,0.6413287855091574,DOWN,0.42653805017471313,0.5734619498252869
100,5,0.03,1.0,1.0,0.5,3.0,0.6312363594770432,0.6413287855091574,DOWN,0.42653805017471313,0.5734619498252869
200,5,0.03,1.0,1.0,0.0,1.0,0.6313038468360901,0.6463914834226373,DOWN,0.435014545917511,0.564985454082489
100,5,0.03,1.0,1.0,0.0,1.0,0.6313038468360901,0.6463914834226373,DOWN,0.435014545917511,0.564985454082489
300,5,0.03,1.0,1.0,0.0,1.0,0.6313038468360901,0.6463914834226373,DOWN,0.435014545917511,0.564985454082489
200,5,0.01,1.0,0.7,0.5,1.0,0.6313488036394119,0.6420306095524837,DOWN,0.46927952766418457,0.5307204723358154
100,7,0.01,0.8,0.7,0.0,3.0,0.6315321177244186,0.6704971685898917,UP,0.5215610265731812,0.47843897342681885
100,3,0.05,0.6,0.7,0.0,1.0,0.6317283362150192,0.6091732613987563,UP,0.6685287356376648,0.3314712643623352
300,3,0.05,0.6,0.7,0.0,1.0,0.6317283362150192,0.6091732613987563,UP,0.6685287356376648,0.3314712643623352
200,3,0.05,0.6,0.7,0.0,1.0,0.6317283362150192,0.6091732613987563,UP,0.6685287356376648,0.3314712643623352
200,5,0.03,1.0,1.0,0.5,1.0,0.6318896412849426,0.6375862371862118,DOWN,0.454293817281723,0.5457061529159546
300,5,0.03,1.0,1.0,0.5,1.0,0.6318896412849426,0.6375862371862118,DOWN,0.454293817281723,0.5457061529159546
100,5,0.03,1.0,1.0,0.5,1.0,0.6318896412849426,0.6375862371862118,DOWN,0.454293817281723,0.5457061529159546
300,5,0.01,1.0,1.0,0.5,3.0,0.6322485655546188,0.6498669947373399,UP,0.5319029688835144,0.4680970311164856
100,3,0.05,1.0,0.7,0.0,1.0,0.6325954049825668,0.6322174496375506,UP,0.5576714873313904,0.4423285126686096
300,3,0.05,1.0,0.7,0.0,1.0,0.6325954049825668,0.6322174496375506,UP,0.5576714873313904,0.4423285126686096
200,3,0.05,1.0,0.7,0.0,1.0,0.6325954049825668,0.6322174496375506,UP,0.5576714873313904,0.4423285126686096
300,3,0.05,0.6,0.7,0.0,3.0,0.6330224424600601,0.6173981030595586,UP,0.6575793027877808,0.34242069721221924
200,3,0.05,0.6,0.7,0.0,3.0,0.6330224424600601,0.6173981030595586,UP,0.6575793027877808,0.34242069721221924
300,5,0.01,1.0,0.7,0.0,3.0,0.6330481469631195,0.6325152937541711,DOWN,0.4912760853767395,0.5087239146232605
100,5,0.01,0.6,1.0,0.0,1.0,0.6333246976137161,0.6622176751272418,UP,0.5323554873466492,0.46764451265335083
200,3,0.03,0.8,0.7,0.0,1.0,0.6333412081003189,0.6011874640520632,UP,0.6890702247619629,0.3109297752380371
300,3,0.03,0.8,0.7,0.0,1.0,0.6333412081003189,0.6011874640520632,UP,0.6890702247619629,0.3109297752380371
200,3,0.03,0.6,0.7,0.0,1.0,0.6333749443292618,0.5804273601787224,UP,0.6045954823493958,0.39540451765060425
300,3,0.03,0.6,0.7,0.0,1.0,0.6333749443292618,0.5804273601787224,UP,0.6045954823493958,0.39540451765060425
100,3,0.03,0.6,0.7,0.0,1.0,0.633434608578682,0.5778763397705592,UP,0.6045954823493958,0.39540451765060425
300,3,0.03,0.6,0.7,0.0,3.0,0.6336300522089005,0.624943846335843,UP,0.564320981502533,0.43567901849746704
200,3,0.03,0.6,0.7,0.0,3.0,0.6336300522089005,0.624943846335843,UP,0.564320981502533,0.43567901849746704
200,5,0.01,1.0,0.7,0.0,1.0,0.6337514072656631,0.63530327185542,UP,0.5070451498031616,0.4929548501968384
100,3,0.05,0.6,0.7,0.0,3.0,0.6338601410388947,0.6152429306457655,UP,0.6220824718475342,0.3779175281524658
300,3,0.03,0.6,1.0,0.0,3.0,0.6339693516492844,0.6180412408865986,UP,0.5709803700447083,0.42901962995529175
100,3,0.03,0.6,1.0,0.0,3.0,0.6339693516492844,0.6180412408865986,UP,0.5709803700447083,0.42901962995529175
200,3,0.03,0.6,1.0,0.0,3.0,0.6339693516492844,0.6180412408865986,UP,0.5709803700447083,0.42901962995529175
100,3,0.03,0.6,0.7,0.0,3.0,0.6339713335037231,0.6229030300093124,UP,0.564320981502533,0.43567901849746704
200,3,0.03,0.6,1.0,0.5,1.0,0.634039044380188,0.6161015331279694,UP,0.538986086845398,0.46101391315460205
300,3,0.03,0.6,1.0,0.5,1.0,0.634039044380188,0.6161015331279694,UP,0.538986086845398,0.46101391315460205
100,3,0.03,0.6,1.0,0.5,1.0,0.634039044380188,0.6161015331279694,UP,0.538986086845398,0.46101391315460205
100,7,0.01,0.8,0.7,0.5,3.0,0.6340694725513458,0.6682811602353305,UP,0.5438176393508911,0.4561823606491089
100,3,0.03,0.6,0.7,0.5,1.0,0.6341602355241776,0.6147595749822217,UP,0.5707234740257263,0.4292765259742737
200,3,0.03,0.6,0.7,0.5,1.0,0.6341602355241776,0.6147595749822217,UP,0.5707234740257263,0.4292765259742737
300,3,0.03,0.6,0.7,0.5,1.0,0.6341602355241776,0.6147595749822217,UP,0.5707234740257263,0.4292765259742737
300,3,0.03,1.0,1.0,0.0,1.0,0.6342247873544693,0.6144215718246928,UP,0.5145638585090637,0.4854361414909363
200,3,0.03,1.0,1.0,0.0,1.0,0.6342247873544693,0.6144215718246928,UP,0.5145638585090637,0.4854361414909363
200,5,0.01,1.0,1.0,0.0,1.0,0.6342945694923401,0.6465553504833388,DOWN,0.43026137351989746,0.5697386264801025
300,3,0.05,0.6,1.0,0.5,3.0,0.6342985481023788,0.6299446145152763,UP,0.5152395963668823,0.4847604036331177
100,3,0.05,0.6,1.0,0.5,3.0,0.6342985481023788,0.6299446145152763,UP,0.5152395963668823,0.4847604036331177
200,3,0.05,0.6,1.0,0.5,3.0,0.6342985481023788,0.6299446145152763,UP,0.5152395963668823,0.4847604036331177
200,3,0.03,1.0,0.7,0.5,3.0,0.6343043446540833,0.6139277451939564,UP,0.5673486590385437,0.4326513409614563
300,3,0.03,1.0,0.7,0.5,3.0,0.6343043446540833,0.6139277451939564,UP,0.5673486590385437,0.4326513409614563
100,7,0.01,0.8,1.0,0.0,3.0,0.6343412697315216,0.6624414105423498,UP,0.5477979779243469,0.4522020220756531
100,3,0.03,1.0,1.0,0.0,1.0,0.6344187557697296,0.6118705514165296,UP,0.5145638585090637,0.4854361414909363
200,3,0.03,0.6,1.0,0.5,3.0,0.6344891637563705,0.6165590963046279,UP,0.5858154892921448,0.4141845107078552
300,3,0.03,0.6,1.0,0.5,3.0,0.6344891637563705,0.6165590963046279,UP,0.5858154892921448,0.4141845107078552
300,3,0.05,0.6,0.7,0.5,1.0,0.6345411688089371,0.579267733165596,UP,0.6728929877281189,0.3271070122718811
200,3,0.05,0.6,0.7,0.5,1.0,0.6345411688089371,0.579267733165596,UP,0.6728929877281189,0.3271070122718811
100,3,0.05,0.6,0.7,0.5,1.0,0.6345411688089371,0.579267733165596,UP,0.6728929877281189,0.3271070122718811
100,3,0.05,0.8,0.7,0.5,3.0,0.6345522850751877,0.6140917132201914,UP,0.651066243648529,0.34893375635147095
300,3,0.05,0.8,0.7,0.5,3.0,0.6345522850751877,0.6140917132201914,UP,0.651066243648529,0.34893375635147095
200,3,0.05,0.8,0.7,0.5,3.0,0.6345522850751877,0.6140917132201914,UP,0.651066243648529,0.34893375635147095
300,3,0.03,0.8,1.0,0.0,1.0,0.6345616430044174,0.628599690506985,UP,0.6353626251220703,0.3646373748779297
100,3,0.03,0.8,1.0,0.0,1.0,0.6345616430044174,0.628599690506985,UP,0.6353626251220703,0.3646373748779297
200,3,0.03,0.8,1.0,0.0,1.0,0.6345616430044174,0.628599690506985,UP,0.6353626251220703,0.3646373748779297
