n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
200,3,0.05,0.6,0.7,0.5,1.0,0.6790178269147873,0.5656307981561002,UP,0.5103045105934143,0.4896954894065857
100,3,0.05,0.6,0.7,0.5,1.0,0.6790178269147873,0.5656307981561002,UP,0.5103045105934143,0.4896954894065857
100,7,0.01,0.6,1.0,0.0,3.0,0.6790717840194702,0.5683528625916304,UP,0.5517696142196655,0.4482303857803345
300,7,0.01,0.6,1.0,0.0,3.0,0.6790717840194702,0.5683528625916304,UP,0.5517696142196655,0.4482303857803345
200,7,0.01,0.6,1.0,0.0,3.0,0.6790717840194702,0.5683528625916304,UP,0.5517696142196655,0.4482303857803345
100,5,0.05,0.8,1.0,0.0,3.0,0.6790901571512222,0.5832246733849132,UP,0.5314227342605591,0.4685772657394409
200,5,0.05,0.8,1.0,0.0,3.0,0.6790901571512222,0.5832246733849132,UP,0.5314227342605591,0.4685772657394409
300,5,0.05,0.8,1.0,0.0,3.0,0.6790901571512222,0.5832246733849132,UP,0.5314227342605591,0.4685772657394409
100,5,0.05,0.8,0.7,0.5,3.0,0.6791167259216309,0.5674849965217375,UP,0.5504682660102844,0.4495317339897156
200,5,0.05,0.8,0.7,0.5,3.0,0.6791167259216309,0.5674849965217375,UP,0.5504682660102844,0.4495317339897156
300,5,0.05,0.8,0.7,0.5,3.0,0.6791167259216309,0.5674849965217375,UP,0.5504682660102844,0.4495317339897156
200,5,0.05,0.8,1.0,0.5,3.0,0.6791495531797409,0.5919443597455804,UP,0.5443490743637085,0.4556509256362915
300,5,0.05,0.8,1.0,0.5,3.0,0.6791495531797409,0.5919443597455804,UP,0.5443490743637085,0.4556509256362915
100,5,0.05,0.8,1.0,0.5,3.0,0.6791495531797409,0.5919443597455804,UP,0.5443490743637085,0.4556509256362915
100,5,0.01,0.6,1.0,0.0,1.0,0.6791505962610245,0.573265205998295,UP,0.5504879355430603,0.4495120644569397
200,5,0.01,0.6,1.0,0.0,1.0,0.6791505962610245,0.573265205998295,UP,0.5504879355430603,0.4495120644569397
300,5,0.01,0.6,1.0,0.0,1.0,0.6791505962610245,0.573265205998295,UP,0.5504879355430603,0.4495120644569397
300,7,0.01,0.6,1.0,0.5,3.0,0.6791666150093079,0.5725168368440732,UP,0.5957403779029846,0.4042596220970154
200,7,0.01,0.6,1.0,0.5,3.0,0.6791666150093079,0.5725168368440732,UP,0.5957403779029846,0.4042596220970154
200,7,0.03,0.8,0.7,0.5,1.0,0.6791683435440063,0.5659080032349356,UP,0.5054604411125183,0.4945395588874817
300,7,0.03,0.8,0.7,0.5,1.0,0.6791683435440063,0.5659080032349356,UP,0.5054604411125183,0.4945395588874817
100,7,0.03,0.8,0.7,0.5,1.0,0.6791683435440063,0.5659080032349356,UP,0.5054604411125183,0.4945395588874817
300,5,0.01,0.6,0.7,0.5,3.0,0.6791821122169495,0.5674273157538877,UP,0.5220763087272644,0.4779236912727356
200,5,0.01,0.6,0.7,0.5,3.0,0.6791821122169495,0.5674273157538877,UP,0.5220763087272644,0.4779236912727356
100,7,0.01,0.6,1.0,0.5,3.0,0.679206058382988,0.5717984460394755,UP,0.5844559073448181,0.4155440926551819
300,7,0.05,0.6,0.7,0.0,1.0,0.6792115122079849,0.5711460572454381,UP,0.5258232355117798,0.4741767644882202
200,7,0.05,0.6,0.7,0.0,1.0,0.6792115122079849,0.5711460572454381,UP,0.5258232355117798,0.4741767644882202
100,7,0.05,0.6,0.7,0.0,1.0,0.6792115122079849,0.5711460572454381,UP,0.5258232355117798,0.4741767644882202
100,7,0.03,1.0,0.7,0.5,1.0,0.6792181134223938,0.5815147463527043,UP,0.5236687064170837,0.47633129358291626
200,7,0.03,1.0,0.7,0.5,1.0,0.6792181134223938,0.5815147463527043,UP,0.5236687064170837,0.47633129358291626
300,7,0.03,1.0,0.7,0.5,1.0,0.6792181134223938,0.5815147463527043,UP,0.5236687064170837,0.47633129358291626
100,3,0.03,0.6,0.7,0.5,1.0,0.6792193502187729,0.566304844057051,UP,0.5787127614021301,0.4212872385978699
300,3,0.03,0.6,0.7,0.5,1.0,0.6792193502187729,0.566304844057051,UP,0.5787127614021301,0.4212872385978699
200,3,0.03,0.6,0.7,0.5,1.0,0.6792193502187729,0.566304844057051,UP,0.5787127614021301,0.4212872385978699
200,7,0.05,0.8,0.7,0.5,1.0,0.6792388707399368,0.5760180901628945,DOWN,0.48913338780403137,0.510866641998291
300,7,0.05,0.8,0.7,0.5,1.0,0.6792388707399368,0.5760180901628945,DOWN,0.48913338780403137,0.510866641998291
100,7,0.05,0.8,0.7,0.5,1.0,0.6792388707399368,0.5760180901628945,DOWN,0.48913338780403137,0.510866641998291
300,7,0.01,1.0,0.7,0.5,1.0,0.6793406754732132,0.5749729202025637,DOWN,0.4574042856693268,0.5425957441329956
200,7,0.01,1.0,0.7,0.5,1.0,0.6793406754732132,0.5749729202025637,DOWN,0.4574042856693268,0.5425957441329956
100,7,0.01,1.0,0.7,0.5,1.0,0.6793406754732132,0.5749729202025637,DOWN,0.4574042856693268,0.5425957441329956
100,5,0.01,0.8,1.0,0.0,3.0,0.6793452799320221,0.5767582137985556,UP,0.5126805901527405,0.4873194098472595
200,7,0.05,0.8,1.0,0.0,3.0,0.6793891042470932,0.5772836510550393,DOWN,0.4978674650192261,0.5021325349807739
300,7,0.05,0.8,1.0,0.0,3.0,0.6793891042470932,0.5772836510550393,DOWN,0.4978674650192261,0.5021325349807739
100,7,0.05,0.8,1.0,0.0,3.0,0.6793891042470932,0.5772836510550393,DOWN,0.4978674650192261,0.5021325349807739
200,3,0.03,0.6,0.7,0.0,1.0,0.6794035136699677,0.5815271146305453,UP,0.5846324563026428,0.4153675436973572
100,3,0.03,0.6,0.7,0.0,1.0,0.6794035136699677,0.5815271146305453,UP,0.5846324563026428,0.4153675436973572
300,3,0.03,0.6,0.7,0.0,1.0,0.6794035136699677,0.5815271146305453,UP,0.5846324563026428,0.4153675436973572
300,7,0.03,0.6,1.0,0.0,3.0,0.6794341206550598,0.5767911327693398,DOWN,0.4633810818195343,0.5366189479827881
200,7,0.03,0.6,1.0,0.0,3.0,0.6794341206550598,0.5767911327693398,DOWN,0.4633810818195343,0.5366189479827881
100,7,0.03,0.6,1.0,0.0,3.0,0.6794341206550598,0.5767911327693398,DOWN,0.4633810818195343,0.5366189479827881
100,7,0.01,0.8,0.7,0.0,3.0,0.6794375032186508,0.578860795790141,UP,0.5168333649635315,0.4831666350364685
300,7,0.05,1.0,0.7,0.0,3.0,0.6794422715902328,0.5756995565257221,DOWN,0.4694897532463074,0.5305102467536926
