feature,importance
ema_dist_50,0.02279209
hsi_rsi,0.019660754
vix_lag1,0.017772166
vix_lag3,0.015774405
hsi_macd,0.015524242
fmcg_macd,0.015508305
vix_lag2,0.015202508
us10y_macd,0.014343788
vix_lag5,0.013791963
crude_macd,0.012856212
usdinr_z,0.011892813
shanghai_rsi,0.011869237
tcs_macd,0.011748774
icici_macd,0.011735753
itc_macd,0.011473843
dist_from_high_20,0.0114236325
energy_macd,0.011384996
macd_hist_lag2,0.011221771
natgas_rsi,0.011054186
bn_macd,0.011053803
gold_rsi,0.010924888
fmcg_adx,0.010786023
inda_rsi,0.010658092
auto_wr,0.010574311
kc_width,0.010514876
bn_nifty_ratio,0.010368453
pe_ratio,0.010257175
gold_macd,0.010245751
spread,0.010183997
shanghai_macd,0.010164546
roc_20,0.010144996
nikkei_macd,0.01011264
gold_crude_ratio,0.009951749
auto_adx,0.0099320095
metal_macd,0.009909505
hdfc_macd,0.009882397
month_cos,0.009819637
month_sin,0.009775086
ret_20d,0.009696401
gold_adx,0.009660483
eem_adx,0.009559582
eem_rsi,0.009482873
macd_hist_lag3,0.009320653
it_adx,0.009280207
silver_macd,0.009204852
us10y_rsi,0.009061161
energy_adx,0.008734921
dist_from_low_20,0.00865421
eem_macd,0.008650108
silver_rsi,0.008640591
itc_adx,0.008633683
vix_usvix_ratio,0.0084603755
crude_adx,0.008445817
metal_adx,0.008409095
vwap_dev,0.008320041
macd_hist_lag1,0.008305217
pharma_adx,0.0082788635
itc_wr,0.008237246
atr_ratio,0.00812184
itc_rsi,0.008028389
icici_adx,0.008002685
inda_macd,0.007898193
cmf_proxy,0.007798513
us_vix_rsi,0.007764545
rel_macd,0.0077452706
rel_wr,0.0077436552
nikkei_rsi,0.007670123
vix_pct,0.0075829267
macd_hist,0.0075268154
roc_10,0.007366489
atr_expansion,0.0073443092
natgas_macd,0.0073431456
infra_adx,0.007324518
williams_r,0.0072774966
us_vix_adx,0.0070791743
hdfc_wr,0.007049463
bb_width,0.006936508
us_vix_macd,0.006887712
tcs_adx,0.006878176
eem_wr,0.0068550156
auto_rsi,0.006828794
auto_macd,0.006586563
fmcg_wr,0.006519572
rsi_slope,0.006478019
ret_3d,0.006446927
it_macd,0.0064185807
vix_ma_ratio,0.0063409447
rsi_lag1,0.0061987587
pharma_macd,0.0061672535
dxy_macd,0.006149324
icici_rsi,0.005911751
ha_trend,0.005859804
rel_adx,0.005738991
crude_rsi,0.0056726136
copper_macd,0.0056463443
crude_wr,0.0054460606
it_ret,0.005418106
fmcg_rsi,0.0054131798
rsi,0.005325766
adx,0.005267222
rsi_lag3,0.0051959944
upper_wick,0.0050861877
tcs_rsi,0.004936185
ndx_macd,0.004711265
hdfc_adx,0.0046850895
inda_adx,0.004672339
copper_rsi,0.004591534
rel_rsi,0.004110068
natgas_ret,0.004007642
pharma_rsi,0.0036868444
roc_5,0.003629601
it_wr,0.0036235796
rsi_lag5,0.003593913
energy_rsi,0.0035382872
us_vix_wr,0.003522067
it_rsi,0.003247107
gap_pct,0.0028757695
infra_ret,0.0025714855
infra_rsi,0.0025616596
sp_ret,0.0013161934
auto_ret,0.0004499313
inda_ret,0.0
momentum_div,0.0
ema_dist_10,0.0
obv_slope,0.0
gap_filled,0.0
engulfing,0.0
vix_accel,0.0
dow_sin,0.0
dow_cos,0.0
bb_squeeze,0.0
bn_vs_nifty,0.0
trend,0.0
vix_change,0.0
rsi_lag2,0.0
z20,0.0
vix_spike,0.0
range_pctile,0.0
close_position,0.0
eem_ret,0.0
metal_ret,0.0
metal_wr,0.0
fmcg_ret,0.0
gold_ret,0.0
crude_ret,0.0
inda_wr,0.0
us_vix_ret,0.0
gold_wr,0.0
rel_ret,0.0
hdfc_ret,0.0
hdfc_rsi,0.0
energy_wr,0.0
energy_ret,0.0
pharma_wr,0.0
pharma_ret,0.0
metal_rsi,0.0
bn_rsi,0.0
dxy_ret,0.0
ndx_rsi,0.0
icici_ret,0.0
infra_wr,0.0
infra_macd,0.0
tcs_ret,0.0
icici_wr,0.0
tcs_wr,0.0
dxy_rsi,0.0
itc_ret,0.0
hsi_ret,0.0
copper_ret,0.0
ndx_ret,0.0
shanghai_ret,0.0
us10y_ret,0.0
silver_ret,0.0
nikkei_ret,0.0
body_pct,0.0
ret_10d,0.0
ret_5d,0.0
lower_wick,0.0
consec_up,0.0
buy_pct,0.0
sell_pct,0.0
or_range,0.0
intraday_trend,0.0
