n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
100,5,0.05,1.0,0.7,0.0,3.0,0.7727870941162109,0.5018157936008718,UP,0.5254842042922974,0.47451579570770264
300,5,0.05,1.0,0.7,0.0,3.0,0.7727870941162109,0.5018157936008718,UP,0.5254842042922974,0.47451579570770264
200,7,0.01,1.0,0.7,0.5,1.0,0.7728195488452911,0.49635004548497286,UP,0.5189476609230042,0.48105233907699585
300,7,0.01,1.0,0.7,0.5,1.0,0.7728195488452911,0.49635004548497286,UP,0.5189476609230042,0.48105233907699585
300,5,0.03,0.6,1.0,0.0,1.0,0.7728899568319321,0.5254402349669893,UP,0.5257518887519836,0.47424811124801636
200,5,0.03,0.6,1.0,0.0,1.0,0.7728899568319321,0.5254402349669893,UP,0.5257518887519836,0.47424811124801636
100,5,0.03,0.6,1.0,0.0,1.0,0.7728899568319321,0.5254402349669893,UP,0.5257518887519836,0.47424811124801636
300,7,0.03,1.0,0.7,0.0,1.0,0.7729145437479019,0.5046347302587982,UP,0.5124015212059021,0.4875984787940979
200,7,0.03,1.0,0.7,0.0,1.0,0.7729145437479019,0.5046347302587982,UP,0.5124015212059021,0.4875984787940979
100,7,0.03,1.0,0.7,0.0,1.0,0.7729145437479019,0.5046347302587982,UP,0.5124015212059021,0.4875984787940979
100,5,0.05,1.0,0.7,0.5,1.0,0.7729658931493759,0.4942206403166818,UP,0.5175795555114746,0.4824204444885254
300,5,0.05,1.0,0.7,0.5,1.0,0.7729658931493759,0.4942206403166818,UP,0.5175795555114746,0.4824204444885254
200,5,0.05,1.0,0.7,0.5,1.0,0.7729658931493759,0.4942206403166818,UP,0.5175795555114746,0.4824204444885254
100,7,0.03,0.6,1.0,0.5,1.0,0.7738435864448547,0.5093295223892753,UP,0.5118444561958313,0.4881555438041687
200,7,0.03,0.6,1.0,0.5,1.0,0.7738435864448547,0.5093295223892753,UP,0.5118444561958313,0.4881555438041687
300,7,0.03,0.6,1.0,0.5,1.0,0.7738435864448547,0.5093295223892753,UP,0.5118444561958313,0.4881555438041687
200,5,0.05,0.6,1.0,0.5,1.0,0.7741786539554596,0.513857342768899,UP,0.5332566499710083,0.4667433500289917
100,5,0.05,0.6,1.0,0.5,1.0,0.7741786539554596,0.513857342768899,UP,0.5332566499710083,0.4667433500289917
300,5,0.05,0.6,1.0,0.5,1.0,0.7741786539554596,0.513857342768899,UP,0.5332566499710083,0.4667433500289917
300,7,0.05,0.6,1.0,0.0,1.0,0.7743853777647018,0.52096704114783,UP,0.5350027084350586,0.4649972915649414
100,7,0.05,0.6,1.0,0.0,1.0,0.7743853777647018,0.52096704114783,UP,0.5350027084350586,0.4649972915649414
200,7,0.05,0.6,1.0,0.0,1.0,0.7743853777647018,0.52096704114783,UP,0.5350027084350586,0.4649972915649414
100,3,0.03,0.6,1.0,0.5,1.0,0.7744272798299789,0.5301875922782906,UP,0.5207001566886902,0.4792998433113098
300,3,0.03,0.6,1.0,0.5,1.0,0.7744272798299789,0.5301875922782906,UP,0.5207001566886902,0.4792998433113098
200,3,0.03,0.6,1.0,0.5,1.0,0.7744272798299789,0.5301875922782906,UP,0.5207001566886902,0.4792998433113098
300,5,0.05,1.0,0.7,0.5,3.0,0.7746503055095673,0.49547292844808233,UP,0.5517622232437134,0.4482377767562866
100,5,0.05,1.0,0.7,0.5,3.0,0.7746503055095673,0.49547292844808233,UP,0.5517622232437134,0.4482377767562866
200,5,0.05,1.0,0.7,0.5,3.0,0.7746503055095673,0.49547292844808233,UP,0.5517622232437134,0.4482377767562866
200,7,0.01,1.0,0.7,0.0,3.0,0.7746507376432419,0.47729156002182205,UP,0.5236831307411194,0.4763168692588806
300,7,0.01,1.0,0.7,0.0,3.0,0.7746507376432419,0.47729156002182205,UP,0.5236831307411194,0.4763168692588806
100,7,0.01,1.0,0.7,0.0,3.0,0.7746507376432419,0.47729156002182205,UP,0.5236831307411194,0.4763168692588806
100,7,0.01,1.0,0.7,0.5,1.0,0.7748198360204697,0.49736630564757445,UP,0.5189476609230042,0.48105233907699585
300,7,0.03,0.6,1.0,0.0,1.0,0.7748643904924393,0.5168009928950554,UP,0.5257518887519836,0.47424811124801636
100,7,0.03,0.6,1.0,0.0,1.0,0.7748643904924393,0.5168009928950554,UP,0.5257518887519836,0.47424811124801636
200,7,0.03,0.6,1.0,0.0,1.0,0.7748643904924393,0.5168009928950554,UP,0.5257518887519836,0.47424811124801636
200,5,0.05,1.0,0.7,0.0,1.0,0.7748652398586273,0.4873747985316919,UP,0.5174723267555237,0.4825276732444763
300,5,0.05,1.0,0.7,0.0,1.0,0.7748652398586273,0.4873747985316919,UP,0.5174723267555237,0.4825276732444763
100,5,0.05,1.0,0.7,0.0,1.0,0.7748652398586273,0.4873747985316919,UP,0.5174723267555237,0.4825276732444763
200,7,0.01,0.8,0.7,0.5,3.0,0.7748976945877075,0.5040915567236146,UP,0.5216411352157593,0.4783588647842407
300,7,0.01,0.8,0.7,0.5,3.0,0.7748976945877075,0.5040915567236146,UP,0.5216411352157593,0.4783588647842407
100,7,0.01,0.8,0.7,0.5,3.0,0.7748976945877075,0.5040915567236146,UP,0.5216411352157593,0.4783588647842407
300,7,0.01,1.0,0.7,0.5,3.0,0.7749453634023666,0.476780337871061,UP,0.5222491025924683,0.47775089740753174
200,7,0.01,1.0,0.7,0.5,3.0,0.7749453634023666,0.476780337871061,UP,0.5222491025924683,0.47775089740753174
200,7,0.03,0.6,1.0,0.0,3.0,0.7750002443790436,0.5114043009971019,UP,0.5120329856872559,0.48796701431274414
100,7,0.03,0.6,1.0,0.0,3.0,0.7750002443790436,0.5114043009971019,UP,0.5120329856872559,0.48796701431274414
300,7,0.03,0.6,1.0,0.0,3.0,0.7750002443790436,0.5114043009971019,UP,0.5120329856872559,0.48796701431274414
200,3,0.03,1.0,0.7,0.5,1.0,0.7750523388385773,0.5044162240169406,DOWN,0.4926086962223053,0.5073913335800171
100,3,0.03,1.0,0.7,0.5,1.0,0.7750523388385773,0.5044162240169406,DOWN,0.4926086962223053,0.5073913335800171
300,3,0.03,1.0,0.7,0.5,1.0,0.7750523388385773,0.5044162240169406,DOWN,0.4926086962223053,0.5073913335800171
200,7,0.01,0.8,0.7,0.0,1.0,0.7751389890909195,0.4932311780894023,UP,0.5359408855438232,0.46405911445617676
300,7,0.01,0.8,0.7,0.0,1.0,0.7751389890909195,0.4932311780894023,UP,0.5359408855438232,0.46405911445617676
100,7,0.01,0.8,0.7,0.0,1.0,0.7751389890909195,0.4932311780894023,UP,0.5359408855438232,0.46405911445617676
200,7,0.03,0.8,1.0,0.0,1.0,0.7753602266311646,0.5069166775204615,UP,0.5257654190063477,0.47423458099365234
300,7,0.03,0.8,1.0,0.0,1.0,0.7753602266311646,0.5069166775204615,UP,0.5257654190063477,0.47423458099365234
100,7,0.03,0.8,1.0,0.0,1.0,0.7753602266311646,0.5069166775204615,UP,0.5257654190063477,0.47423458099365234
300,3,0.03,0.8,1.0,0.0,3.0,0.7755126804113388,0.5271511800683267,UP,0.5197855234146118,0.4802144765853882
200,3,0.03,0.8,1.0,0.0,3.0,0.7755126804113388,0.5271511800683267,UP,0.5197855234146118,0.4802144765853882
100,3,0.03,0.8,1.0,0.0,3.0,0.7755126804113388,0.5271511800683267,UP,0.5197855234146118,0.4802144765853882
200,3,0.05,0.6,1.0,0.5,1.0,0.7755159735679626,0.5311914841630512,UP,0.5265970826148987,0.4734029173851013
100,3,0.05,0.6,1.0,0.5,1.0,0.7755159735679626,0.5311914841630512,UP,0.5265970826148987,0.4734029173851013
300,3,0.05,0.6,1.0,0.5,1.0,0.7755159735679626,0.5311914841630512,UP,0.5265970826148987,0.4734029173851013
300,5,0.01,0.6,1.0,0.5,1.0,0.7755431830883026,0.5063333070822946,UP,0.5161328911781311,0.4838671088218689
200,5,0.01,0.6,1.0,0.5,1.0,0.7755431830883026,0.5063333070822946,UP,0.5161328911781311,0.4838671088218689
100,5,0.01,0.6,1.0,0.5,1.0,0.7755431830883026,0.5063333070822946,UP,0.5161328911781311,0.4838671088218689
100,5,0.03,0.6,0.7,0.0,1.0,0.7756019979715347,0.5132420209463096,UP,0.5421723127365112,0.45782768726348877
200,5,0.03,0.6,0.7,0.0,1.0,0.7756019979715347,0.5132420209463096,UP,0.5421723127365112,0.45782768726348877
300,5,0.03,0.6,0.7,0.0,1.0,0.7756019979715347,0.5132420209463096,UP,0.5421723127365112,0.45782768726348877
200,3,0.05,1.0,0.7,0.0,1.0,0.7756426185369492,0.5005810271964126,DOWN,0.48437052965164185,0.5156294703483582
300,3,0.05,1.0,0.7,0.0,1.0,0.7756426185369492,0.5005810271964126,DOWN,0.48437052965164185,0.5156294703483582
100,3,0.05,1.0,0.7,0.0,1.0,0.7756426185369492,0.5005810271964126,DOWN,0.48437052965164185,0.5156294703483582
100,7,0.01,0.6,1.0,0.0,1.0,0.7757429033517838,0.4956656674444378,UP,0.5164833664894104,0.4835166335105896
300,7,0.01,0.6,1.0,0.0,1.0,0.7757429033517838,0.4956656674444378,UP,0.5164833664894104,0.4835166335105896
200,7,0.01,0.6,1.0,0.0,1.0,0.7757429033517838,0.4956656674444378,UP,0.5164833664894104,0.4835166335105896
100,3,0.01,0.6,1.0,0.0,1.0,0.7757801115512848,0.51648354043047,UP,0.516377329826355,0.483622670173645
200,3,0.01,0.6,1.0,0.0,1.0,0.7757801115512848,0.51648354043047,UP,0.516377329826355,0.483622670173645
300,3,0.01,0.6,1.0,0.0,1.0,0.7757801115512848,0.51648354043047,UP,0.516377329826355,0.483622670173645
300,7,0.01,0.8,0.7,0.5,1.0,0.7757941782474518,0.49403614683888697,UP,0.5374994874000549,0.46250051259994507
100,7,0.01,0.8,0.7,0.5,1.0,0.7757941782474518,0.49403614683888697,UP,0.5374994874000549,0.46250051259994507
200,7,0.01,0.8,0.7,0.5,1.0,0.7757941782474518,0.49403614683888697,UP,0.5374994874000549,0.46250051259994507
200,3,0.05,1.0,0.7,0.5,1.0,0.7758522182703018,0.503114462774176,DOWN,0.4807658791542053,0.5192341208457947
100,3,0.05,1.0,0.7,0.5,1.0,0.7758522182703018,0.503114462774176,DOWN,0.4807658791542053,0.5192341208457947
300,3,0.05,1.0,0.7,0.5,1.0,0.7758522182703018,0.503114462774176,DOWN,0.4807658791542053,0.5192341208457947
200,3,0.01,0.6,1.0,0.5,1.0,0.7759682685136795,0.5113981168581814,UP,0.5147974491119385,0.4852025508880615
100,3,0.01,0.6,1.0,0.5,1.0,0.7759682685136795,0.5113981168581814,UP,0.5147974491119385,0.4852025508880615
300,3,0.01,0.6,1.0,0.5,1.0,0.7759682685136795,0.5113981168581814,UP,0.5147974491119385,0.4852025508880615
300,5,0.03,0.6,0.7,0.5,1.0,0.7759694159030914,0.5201723792965463,UP,0.5152966976165771,0.48470330238342285
200,5,0.03,0.6,0.7,0.5,1.0,0.7759694159030914,0.5201723792965463,UP,0.5152966976165771,0.48470330238342285
100,5,0.03,0.6,0.7,0.5,1.0,0.7759694159030914,0.5201723792965463,UP,0.5152966976165771,0.48470330238342285
200,7,0.01,0.8,0.7,0.0,3.0,0.7759881466627121,0.5001130940180951,UP,0.5203567147254944,0.4796432852745056
100,7,0.01,0.8,0.7,0.0,3.0,0.7759881466627121,0.5001130940180951,UP,0.5203567147254944,0.4796432852745056
300,7,0.01,0.8,0.7,0.0,3.0,0.7759881466627121,0.5001130940180951,UP,0.5203567147254944,0.4796432852745056
300,7,0.03,0.6,0.7,0.5,1.0,0.7759921252727509,0.5153528736978391,UP,0.5485860705375671,0.45141392946243286
200,7,0.03,0.6,0.7,0.5,1.0,0.7759921252727509,0.5153528736978391,UP,0.5485860705375671,0.45141392946243286
100,7,0.03,0.6,0.7,0.5,1.0,0.7759921252727509,0.5153528736978391,UP,0.5485860705375671,0.45141392946243286
300,3,0.03,1.0,0.7,0.0,3.0,0.7760384976863861,0.4920283630693657,DOWN,0.49400731921195984,0.5059926509857178
100,3,0.03,1.0,0.7,0.0,3.0,0.7760384976863861,0.4920283630693657,DOWN,0.49400731921195984,0.5059926509857178
200,3,0.03,1.0,0.7,0.0,3.0,0.7760384976863861,0.4920283630693657,DOWN,0.49400731921195984,0.5059926509857178
300,3,0.03,1.0,0.7,0.0,1.0,0.7760463356971741,0.49224790000104335,DOWN,0.49211573600769043,0.5078842639923096
200,3,0.03,1.0,0.7,0.0,1.0,0.7760463356971741,0.49224790000104335,DOWN,0.49211573600769043,0.5078842639923096
100,3,0.03,1.0,0.7,0.0,1.0,0.7760463356971741,0.49224790000104335,DOWN,0.49211573600769043,0.5078842639923096
300,3,0.03,0.6,1.0,0.0,1.0,0.7761832922697067,0.5152796947206132,UP,0.5254343152046204,0.47456568479537964
100,3,0.03,0.6,1.0,0.0,1.0,0.7761832922697067,0.5152796947206132,UP,0.5254343152046204,0.47456568479537964
200,3,0.03,0.6,1.0,0.0,1.0,0.7761832922697067,0.5152796947206132,UP,0.5254343152046204,0.47456568479537964
200,7,0.01,0.6,0.7,0.0,1.0,0.7761979848146439,0.5113094775336544,UP,0.5648564696311951,0.43514353036880493
300,7,0.01,0.6,0.7,0.0,1.0,0.7761979848146439,0.5113094775336544,UP,0.5648564696311951,0.43514353036880493
100,7,0.01,0.6,0.7,0.0,1.0,0.7761979848146439,0.5113094775336544,UP,0.5648564696311951,0.43514353036880493
300,5,0.01,0.6,1.0,0.0,1.0,0.7762270867824554,0.49922360870336363,UP,0.5164833664894104,0.4835166335105896
100,5,0.01,0.6,1.0,0.0,1.0,0.7762270867824554,0.49922360870336363,UP,0.5164833664894104,0.4835166335105896
200,5,0.01,0.6,1.0,0.0,1.0,0.7762270867824554,0.49922360870336363,UP,0.5164833664894104,0.4835166335105896
300,3,0.01,1.0,0.7,0.5,1.0,0.7762819081544876,0.5063436139804955,UP,0.507564902305603,0.492435097694397
100,3,0.01,1.0,0.7,0.5,1.0,0.7762819081544876,0.5063436139804955,UP,0.507564902305603,0.492435097694397
200,3,0.01,1.0,0.7,0.5,1.0,0.7762819081544876,0.5063436139804955,UP,0.507564902305603,0.492435097694397
100,7,0.03,0.8,1.0,0.5,3.0,0.7762831151485443,0.5103942249734208,UP,0.5243691802024841,0.47563081979751587
200,7,0.03,0.8,1.0,0.5,3.0,0.7762831151485443,0.5103942249734208,UP,0.5243691802024841,0.47563081979751587
300,7,0.03,0.8,1.0,0.5,3.0,0.7762831151485443,0.5103942249734208,UP,0.5243691802024841,0.47563081979751587
100,5,0.01,0.8,0.7,0.5,1.0,0.7763294577598572,0.4909873663510821,UP,0.5358749032020569,0.4641250967979431
300,5,0.01,0.8,0.7,0.5,1.0,0.7763294577598572,0.4909873663510821,UP,0.5358749032020569,0.4641250967979431
200,5,0.01,0.8,0.7,0.5,1.0,0.7763294577598572,0.4909873663510821,UP,0.5358749032020569,0.4641250967979431
100,7,0.01,0.6,1.0,0.5,1.0,0.7764449268579483,0.5007325385999648,UP,0.5118444561958313,0.4881555438041687
300,7,0.01,0.6,1.0,0.5,1.0,0.7764449268579483,0.5007325385999648,UP,0.5118444561958313,0.4881555438041687
200,7,0.01,0.6,1.0,0.5,1.0,0.7764449268579483,0.5007325385999648,UP,0.5118444561958313,0.4881555438041687
100,5,0.01,0.8,1.0,0.0,1.0,0.7764582633972168,0.4997348308541247,UP,0.5074601173400879,0.4925398826599121
300,5,0.01,0.8,1.0,0.0,1.0,0.7764582633972168,0.4997348308541247,UP,0.5074601173400879,0.4925398826599121
200,5,0.01,0.8,1.0,0.0,1.0,0.7764582633972168,0.4997348308541247,UP,0.5074601173400879,0.4925398826599121
300,3,0.05,0.8,1.0,0.0,1.0,0.776513546705246,0.5098500207484171,UP,0.5259802937507629,0.47401970624923706
200,3,0.05,0.8,1.0,0.0,1.0,0.776513546705246,0.5098500207484171,UP,0.5259802937507629,0.47401970624923706
100,3,0.05,0.8,1.0,0.0,1.0,0.776513546705246,0.5098500207484171,UP,0.5259802937507629,0.47401970624923706
200,5,0.01,0.8,1.0,0.5,1.0,0.7765157520771027,0.49972864671520417,UP,0.5043715834617615,0.4956284165382385
100,5,0.01,0.8,1.0,0.5,1.0,0.7765157520771027,0.49972864671520417,UP,0.5043715834617615,0.4956284165382385
300,5,0.01,0.8,1.0,0.5,1.0,0.7765157520771027,0.49972864671520417,UP,0.5043715834617615,0.4956284165382385
300,5,0.01,1.0,0.7,0.0,1.0,0.7765267193317413,0.48151120414524096,UP,0.5026898980140686,0.4973101019859314
200,5,0.01,1.0,0.7,0.0,1.0,0.7765267193317413,0.48151120414524096,UP,0.5026898980140686,0.4973101019859314
100,5,0.01,1.0,0.7,0.0,1.0,0.7765267193317413,0.48151120414524096,UP,0.5026898980140686,0.4973101019859314
300,3,0.03,0.6,1.0,0.0,3.0,0.7765878438949585,0.5185036924778321,UP,0.5201331973075867,0.47986680269241333
100,3,0.03,0.6,1.0,0.0,3.0,0.7765878438949585,0.5185036924778321,UP,0.5201331973075867,0.47986680269241333
200,3,0.03,0.6,1.0,0.0,3.0,0.7765878438949585,0.5185036924778321,UP,0.5201331973075867,0.47986680269241333
100,7,0.03,0.8,1.0,0.5,1.0,0.776752769947052,0.5070537592665325,UP,0.525583803653717,0.47441619634628296
300,7,0.03,0.8,1.0,0.5,1.0,0.776752769947052,0.5070537592665325,UP,0.525583803653717,0.47441619634628296
200,7,0.03,0.8,1.0,0.5,1.0,0.776752769947052,0.5070537592665325,UP,0.525583803653717,0.47441619634628296
300,5,0.05,0.8,0.7,0.5,3.0,0.776795044541359,0.5037493677033471,UP,0.5210938453674316,0.47890615463256836
100,5,0.05,0.8,0.7,0.5,3.0,0.776795044541359,0.5037493677033471,UP,0.5210938453674316,0.47890615463256836
200,5,0.05,0.8,0.7,0.5,3.0,0.776795044541359,0.5037493677033471,UP,0.5210938453674316,0.47890615463256836
300,3,0.05,1.0,1.0,0.0,1.0,0.7768595963716507,0.5236056070872419,UP,0.5255753397941589,0.47442466020584106
200,3,0.05,1.0,1.0,0.0,1.0,0.7768595963716507,0.5236056070872419,UP,0.5255753397941589,0.47442466020584106
100,3,0.05,1.0,1.0,0.0,1.0,0.7768595963716507,0.5236056070872419,UP,0.5255753397941589,0.47442466020584106
200,3,0.01,0.6,1.0,0.0,3.0,0.7768619507551193,0.5088564357618572,UP,0.5146083235740662,0.48539167642593384
300,3,0.01,0.6,1.0,0.0,3.0,0.7768619507551193,0.5088564357618572,UP,0.5146083235740662,0.48539167642593384
100,3,0.01,0.6,1.0,0.0,3.0,0.7768619507551193,0.5088564357618572,UP,0.5146083235740662,0.48539167642593384
100,7,0.01,1.0,0.7,0.5,3.0,0.7768810987472534,0.4777965980336626,UP,0.5222491025924683,0.47775089740753174
200,3,0.01,1.0,0.7,0.0,3.0,0.7769700735807419,0.5002687281809275,UP,0.5072314739227295,0.4927685260772705
