n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,avg_logloss,avg_accuracy,prediction,up_prob,down_prob
300,7,0.03,0.8,0.7,0.5,3.0,0.6996519863605499,0.4975673322314628,UP,0.5235485434532166,0.47645145654678345
100,7,0.03,0.8,0.7,0.5,3.0,0.6996519863605499,0.4975673322314628,UP,0.5235485434532166,0.47645145654678345
100,3,0.03,0.8,0.7,0.0,3.0,0.6997782737016678,0.517365852985433,DOWN,0.49941083788871765,0.50058913230896
300,3,0.03,0.8,0.7,0.0,3.0,0.6997782737016678,0.517365852985433,DOWN,0.49941083788871765,0.50058913230896
200,3,0.03,0.8,0.7,0.0,3.0,0.6997782737016678,0.517365852985433,DOWN,0.49941083788871765,0.50058913230896
200,7,0.03,0.6,1.0,0.0,1.0,0.6997978091239929,0.5032268500335374,UP,0.5363399386405945,0.4636600613594055
300,7,0.03,0.6,1.0,0.0,1.0,0.6997978091239929,0.5032268500335374,UP,0.5363399386405945,0.4636600613594055
100,7,0.03,0.6,1.0,0.0,1.0,0.6997978091239929,0.5032268500335374,UP,0.5363399386405945,0.4636600613594055
200,5,0.03,0.8,0.7,0.5,3.0,0.699982762336731,0.5222647217002865,UP,0.507513165473938,0.492486834526062
300,5,0.03,0.8,0.7,0.5,3.0,0.699982762336731,0.5222647217002865,UP,0.507513165473938,0.492486834526062
200,7,0.05,0.8,1.0,0.0,3.0,0.7001065760850906,0.5082009591052569,UP,0.525201678276062,0.474798321723938
300,7,0.05,0.8,1.0,0.0,3.0,0.7001065760850906,0.5082009591052569,UP,0.525201678276062,0.474798321723938
100,7,0.05,0.8,1.0,0.0,3.0,0.7001065760850906,0.5082009591052569,UP,0.525201678276062,0.474798321723938
100,5,0.03,0.8,0.7,0.5,3.0,0.7001282125711441,0.5202322013750833,UP,0.507513165473938,0.492486834526062
200,3,0.05,0.8,1.0,0.0,1.0,0.7001496702432632,0.5031876838203742,UP,0.5426689982414246,0.45733100175857544
300,3,0.05,0.8,1.0,0.0,1.0,0.7001496702432632,0.5031876838203742,UP,0.5426689982414246,0.45733100175857544
100,3,0.05,0.8,1.0,0.0,1.0,0.7001496702432632,0.5031876838203742,UP,0.5426689982414246,0.45733100175857544
100,7,0.05,0.6,1.0,0.5,3.0,0.7002528607845306,0.5389330374706653,DOWN,0.4993881285190582,0.5006119012832642
300,7,0.05,0.6,1.0,0.5,3.0,0.7002528607845306,0.5389330374706653,DOWN,0.4993881285190582,0.5006119012832642
200,7,0.05,0.6,1.0,0.5,3.0,0.7002528607845306,0.5389330374706653,DOWN,0.4993881285190582,0.5006119012832642
300,3,0.05,0.8,0.7,0.0,3.0,0.7003866881132126,0.529193018670883,UP,0.574077844619751,0.425922155380249
100,3,0.05,0.8,0.7,0.0,3.0,0.7003866881132126,0.529193018670883,UP,0.574077844619751,0.425922155380249
200,3,0.05,0.8,0.7,0.0,3.0,0.7003866881132126,0.529193018670883,UP,0.574077844619751,0.425922155380249
300,5,0.05,0.6,1.0,0.0,3.0,0.7003990858793259,0.5033412566035665,UP,0.5391920804977417,0.4608079195022583
100,5,0.05,0.6,1.0,0.0,3.0,0.7003990858793259,0.5033412566035665,UP,0.5391920804977417,0.4608079195022583
200,5,0.05,0.6,1.0,0.0,3.0,0.7003990858793259,0.5033412566035665,UP,0.5391920804977417,0.4608079195022583
300,5,0.05,0.8,0.7,0.5,3.0,0.7004927396774292,0.5168876129089146,DOWN,0.47845160961151123,0.5215483903884888
200,5,0.05,0.8,0.7,0.5,3.0,0.7004927396774292,0.5168876129089146,DOWN,0.47845160961151123,0.5215483903884888
100,5,0.05,0.8,0.7,0.5,3.0,0.7004927396774292,0.5168876129089146,DOWN,0.47845160961151123,0.5215483903884888
100,3,0.03,0.6,0.7,0.5,3.0,0.7005043774843216,0.5209681139066223,UP,0.5050939917564392,0.4949060082435608
300,5,0.05,0.6,0.7,0.0,1.0,0.7005311548709869,0.4999502870954942,UP,0.6097433567047119,0.3902566432952881
100,5,0.05,0.6,0.7,0.0,1.0,0.7005311548709869,0.4999502870954942,UP,0.6097433567047119,0.3902566432952881
200,5,0.05,0.6,0.7,0.0,1.0,0.7005311548709869,0.4999502870954942,UP,0.6097433567047119,0.3902566432952881
200,5,0.03,0.6,0.7,0.5,3.0,0.7005628198385239,0.5167484697832034,UP,0.5394143462181091,0.46058565378189087
300,5,0.03,0.6,0.7,0.5,3.0,0.7005628198385239,0.5167484697832034,UP,0.5394143462181091,0.46058565378189087
100,5,0.03,0.6,0.7,0.5,3.0,0.7005628198385239,0.5167484697832034,UP,0.5394143462181091,0.46058565378189087
100,3,0.03,0.8,0.7,0.5,1.0,0.7007161378860474,0.5282994105968712,UP,0.524651825428009,0.47534817457199097
300,3,0.03,0.8,0.7,0.5,1.0,0.7007161378860474,0.5282994105968712,UP,0.524651825428009,0.47534817457199097
200,3,0.03,0.8,0.7,0.5,1.0,0.7007161378860474,0.5282994105968712,UP,0.524651825428009,0.47534817457199097
200,7,0.03,0.6,1.0,0.5,3.0,0.7007445096969604,0.5306978258082039,UP,0.5310397744178772,0.4689602255821228
300,7,0.03,0.6,1.0,0.5,3.0,0.7007445096969604,0.5306978258082039,UP,0.5310397744178772,0.4689602255821228
100,7,0.03,0.6,1.0,0.5,3.0,0.7007445096969604,0.5306978258082039,UP,0.5310397744178772,0.4689602255821228
100,7,0.01,0.6,0.7,0.5,1.0,0.7008684575557709,0.526192680604622,UP,0.5342376828193665,0.46576231718063354
200,7,0.01,0.6,0.7,0.5,1.0,0.7008684575557709,0.526192680604622,UP,0.5342376828193665,0.46576231718063354
300,7,0.01,0.6,0.7,0.5,1.0,0.7008684575557709,0.526192680604622,UP,0.5342376828193665,0.46576231718063354
100,5,0.03,0.6,0.7,0.5,1.0,0.7008940875530243,0.4972395728686765,UP,0.5547956824302673,0.44520431756973267
200,5,0.03,0.6,0.7,0.5,1.0,0.7008940875530243,0.4972395728686765,UP,0.5547956824302673,0.44520431756973267
300,5,0.03,0.6,0.7,0.5,1.0,0.7008940875530243,0.4972395728686765,UP,0.5547956824302673,0.44520431756973267
200,7,0.01,0.6,0.7,0.0,1.0,0.7009039670228958,0.5207413621462041,UP,0.5054089426994324,0.4945910573005676
300,7,0.01,0.6,0.7,0.0,1.0,0.7009039670228958,0.5207413621462041,UP,0.5054089426994324,0.4945910573005676
100,7,0.05,0.6,0.7,0.5,1.0,0.7009635716676712,0.515784774801426,UP,0.5119857788085938,0.48801422119140625
300,7,0.05,0.6,0.7,0.5,1.0,0.7009635716676712,0.515784774801426,UP,0.5119857788085938,0.48801422119140625
200,7,0.05,0.6,0.7,0.5,1.0,0.7009635716676712,0.515784774801426,UP,0.5119857788085938,0.48801422119140625
200,7,0.01,0.6,1.0,0.0,1.0,0.7010772079229355,0.5261246550764965,UP,0.5264115333557129,0.4735884666442871
300,7,0.01,0.6,1.0,0.0,1.0,0.7010772079229355,0.5261246550764965,UP,0.5264115333557129,0.4735884666442871
300,3,0.05,0.8,0.7,0.5,1.0,0.7010945677757263,0.5162795059150658,UP,0.5511378049850464,0.4488621950149536
200,3,0.05,0.8,0.7,0.5,1.0,0.7010945677757263,0.5162795059150658,UP,0.5511378049850464,0.4488621950149536
100,3,0.05,0.8,0.7,0.5,1.0,0.7010945677757263,0.5162795059150658,UP,0.5511378049850464,0.4488621950149536
300,5,0.03,0.8,0.7,0.5,1.0,0.7011415660381317,0.511003404726062,DOWN,0.4542142152786255,0.5457857847213745
100,5,0.03,0.8,0.7,0.5,1.0,0.7011415660381317,0.511003404726062,DOWN,0.4542142152786255,0.5457857847213745
200,5,0.03,0.8,0.7,0.5,1.0,0.7011415660381317,0.511003404726062,DOWN,0.4542142152786255,0.5457857847213745
100,7,0.05,0.6,1.0,0.0,1.0,0.7012013494968414,0.529666105298301,DOWN,0.4894530177116394,0.5105469822883606
300,7,0.05,0.6,1.0,0.0,1.0,0.7012013494968414,0.529666105298301,DOWN,0.4894530177116394,0.5105469822883606
200,7,0.05,0.6,1.0,0.0,1.0,0.7012013494968414,0.529666105298301,DOWN,0.4894530177116394,0.5105469822883606
300,3,0.05,0.8,1.0,0.5,1.0,0.7013245820999146,0.5062364643081791,UP,0.5526466369628906,0.4473533630371094
200,3,0.05,0.8,1.0,0.5,1.0,0.7013245820999146,0.5062364643081791,UP,0.5526466369628906,0.4473533630371094
100,3,0.05,0.8,1.0,0.5,1.0,0.7013245820999146,0.5062364643081791,UP,0.5526466369628906,0.4473533630371094
200,7,0.03,0.8,0.7,0.0,1.0,0.7013808637857437,0.5112332485559404,UP,0.510485053062439,0.48951494693756104
300,7,0.03,0.8,0.7,0.0,1.0,0.7013808637857437,0.5112332485559404,UP,0.510485053062439,0.48951494693756104
100,7,0.03,0.8,0.7,0.0,1.0,0.7013808637857437,0.5112332485559404,UP,0.510485053062439,0.48951494693756104
200,3,0.05,0.8,0.7,0.5,3.0,0.7013912945985794,0.5258989340058984,UP,0.5151791572570801,0.4848208427429199
300,3,0.05,0.8,0.7,0.5,3.0,0.7013912945985794,0.5258989340058984,UP,0.5151791572570801,0.4848208427429199
100,3,0.05,0.8,0.7,0.5,3.0,0.7013912945985794,0.5258989340058984,UP,0.5151791572570801,0.4848208427429199
100,3,0.05,0.6,1.0,0.0,1.0,0.7014646083116531,0.5249692517881838,UP,0.5294010043144226,0.4705989956855774
200,3,0.05,0.6,1.0,0.0,1.0,0.7014646083116531,0.5249692517881838,UP,0.5294010043144226,0.4705989956855774
300,3,0.05,0.6,1.0,0.0,1.0,0.7014646083116531,0.5249692517881838,UP,0.5294010043144226,0.4705989956855774
200,5,0.03,0.6,0.7,0.0,1.0,0.7014851570129395,0.5009325344940332,UP,0.58740234375,0.41259765625
100,5,0.03,0.6,0.7,0.0,1.0,0.7014851570129395,0.5009325344940332,UP,0.58740234375,0.41259765625
300,5,0.03,0.6,0.7,0.0,1.0,0.7014851570129395,0.5009325344940332,UP,0.58740234375,0.41259765625
300,5,0.01,0.6,0.7,0.0,1.0,0.7015286087989807,0.5285673899500927,UP,0.5344201326370239,0.4655798673629761
200,5,0.01,0.6,0.7,0.0,1.0,0.7015286087989807,0.5285673899500927,UP,0.5344201326370239,0.4655798673629761
100,5,0.03,0.6,1.0,0.5,1.0,0.7018304914236069,0.5017003984099948,UP,0.5040155053138733,0.4959844946861267
300,5,0.03,0.6,1.0,0.5,1.0,0.7018304914236069,0.5017003984099948,UP,0.5040155053138733,0.4959844946861267
200,5,0.03,0.6,1.0,0.5,1.0,0.7018304914236069,0.5017003984099948,UP,0.5040155053138733,0.4959844946861267
200,5,0.01,0.6,0.7,0.0,3.0,0.7023308426141739,0.5143222259467285,UP,0.5624438524246216,0.4375561475753784
300,5,0.01,0.6,0.7,0.0,3.0,0.7023308426141739,0.5143222259467285,UP,0.5624438524246216,0.4375561475753784
300,3,0.03,0.6,1.0,0.0,1.0,0.7024389207363129,0.49738490013330816,UP,0.5055556297302246,0.4944443702697754
200,3,0.03,0.6,1.0,0.0,1.0,0.7024389207363129,0.49738490013330816,UP,0.5055556297302246,0.4944443702697754
100,3,0.03,0.6,1.0,0.0,1.0,0.7024389207363129,0.49738490013330816,UP,0.5055556297302246,0.4944443702697754
100,5,0.03,0.6,1.0,0.5,3.0,0.7026060372591019,0.5304648899088651,UP,0.5603443384170532,0.4396556615829468
200,5,0.03,0.6,1.0,0.5,3.0,0.7026060372591019,0.5304648899088651,UP,0.5603443384170532,0.4396556615829468
300,5,0.03,0.6,1.0,0.5,3.0,0.7026060372591019,0.5304648899088651,UP,0.5603443384170532,0.4396556615829468
200,3,0.03,0.8,1.0,0.5,3.0,0.7026270031929016,0.49397125544919396,UP,0.602636992931366,0.39736300706863403
300,3,0.03,0.8,1.0,0.5,3.0,0.7026270031929016,0.49397125544919396,UP,0.602636992931366,0.39736300706863403
100,3,0.03,0.8,1.0,0.5,3.0,0.7026270031929016,0.49397125544919396,UP,0.602636992931366,0.39736300706863403
200,7,0.01,0.6,1.0,0.5,3.0,0.7027239352464676,0.5181533000079763,UP,0.5209789276123047,0.4790210723876953
300,7,0.01,0.6,1.0,0.5,3.0,0.7027239352464676,0.5181533000079763,UP,0.5209789276123047,0.4790210723876953
200,7,0.01,0.6,0.7,0.0,3.0,0.7027357816696167,0.526528685485969,UP,0.5506799817085266,0.4493200182914734
300,7,0.01,0.6,0.7,0.0,3.0,0.7027357816696167,0.526528685485969,UP,0.5506799817085266,0.4493200182914734
300,7,0.03,0.8,1.0,0.5,3.0,0.7027851343154907,0.5057541014723803,UP,0.5226466059684753,0.47735339403152466
200,7,0.03,0.8,1.0,0.5,3.0,0.7027851343154907,0.5057541014723803,UP,0.5226466059684753,0.47735339403152466
100,7,0.03,0.8,1.0,0.5,3.0,0.7027851343154907,0.5057541014723803,UP,0.5226466059684753,0.47735339403152466
200,5,0.01,0.6,1.0,0.0,1.0,0.7028034329414368,0.528981727257766,DOWN,0.4913797378540039,0.5086202621459961
300,5,0.01,0.6,1.0,0.0,1.0,0.7028034329414368,0.528981727257766,DOWN,0.4913797378540039,0.5086202621459961
100,7,0.01,0.6,0.7,0.0,1.0,0.7028590738773346,0.5176925816583993,UP,0.5054089426994324,0.4945910573005676
300,5,0.01,0.6,0.7,0.5,1.0,0.7028964757919312,0.5211237480694549,UP,0.5470644235610962,0.4529355764389038
200,5,0.01,0.6,0.7,0.5,1.0,0.7028964757919312,0.5211237480694549,UP,0.5470644235610962,0.4529355764389038
300,5,0.03,0.8,0.7,0.0,3.0,0.7029059529304504,0.5165897435509107,DOWN,0.4830724895000458,0.5169274806976318
200,5,0.03,0.8,0.7,0.0,3.0,0.7029059529304504,0.5165897435509107,DOWN,0.4830724895000458,0.5169274806976318
100,5,0.03,0.8,0.7,0.0,3.0,0.7029059529304504,0.5165897435509107,DOWN,0.4830724895000458,0.5169274806976318
100,3,0.05,0.6,1.0,0.5,3.0,0.7029307037591934,0.5087008436679971,UP,0.5892760753631592,0.4107239246368408
300,3,0.05,0.6,1.0,0.5,3.0,0.7029307037591934,0.5087008436679971,UP,0.5892760753631592,0.4107239246368408
200,3,0.05,0.6,1.0,0.5,3.0,0.7029307037591934,0.5087008436679971,UP,0.5892760753631592,0.4107239246368408
200,5,0.03,0.6,1.0,0.0,1.0,0.7030305117368698,0.4964397575682923,DOWN,0.4245705008506775,0.5754294991493225
100,5,0.03,0.6,1.0,0.0,1.0,0.7030305117368698,0.4964397575682923,DOWN,0.4245705008506775,0.5754294991493225
300,5,0.03,0.6,1.0,0.0,1.0,0.7030305117368698,0.4964397575682923,DOWN,0.4245705008506775,0.5754294991493225
200,3,0.05,0.8,1.0,0.0,3.0,0.7030514776706696,0.49037930142620545,UP,0.602912187576294,0.39708781242370605
300,3,0.05,0.8,1.0,0.0,3.0,0.7030514776706696,0.49037930142620545,UP,0.602912187576294,0.39708781242370605
100,3,0.05,0.8,1.0,0.0,3.0,0.7030514776706696,0.49037930142620545,UP,0.602912187576294,0.39708781242370605
200,7,0.03,0.8,0.7,0.5,1.0,0.7031112164258957,0.5056953521526356,UP,0.5441938042640686,0.4558061957359314
100,7,0.03,0.8,0.7,0.5,1.0,0.7031112164258957,0.5056953521526356,UP,0.5441938042640686,0.4558061957359314
300,7,0.03,0.8,0.7,0.5,1.0,0.7031112164258957,0.5056953521526356,UP,0.5441938042640686,0.4558061957359314
100,7,0.03,0.8,1.0,0.0,3.0,0.7031311243772507,0.5143387169838499,DOWN,0.49059492349624634,0.5094050765037537
200,7,0.03,0.8,1.0,0.0,3.0,0.7031311243772507,0.5143387169838499,DOWN,0.49059492349624634,0.5094050765037537
300,7,0.03,0.8,1.0,0.0,3.0,0.7031311243772507,0.5143387169838499,DOWN,0.49059492349624634,0.5094050765037537
300,5,0.05,0.8,1.0,0.5,1.0,0.7032469809055328,0.5064456943416559,UP,0.600080132484436,0.39991986751556396
200,5,0.05,0.8,1.0,0.5,1.0,0.7032469809055328,0.5064456943416559,UP,0.600080132484436,0.39991986751556396
100,5,0.05,0.8,1.0,0.5,1.0,0.7032469809055328,0.5064456943416559,UP,0.600080132484436,0.39991986751556396
300,3,0.05,0.6,1.0,0.5,1.0,0.7033715844154358,0.5233314856640722,DOWN,0.4981285333633423,0.5018714666366577
100,3,0.05,0.6,1.0,0.5,1.0,0.7033715844154358,0.5233314856640722,DOWN,0.4981285333633423,0.5018714666366577
200,3,0.05,0.6,1.0,0.5,1.0,0.7033715844154358,0.5233314856640722,DOWN,0.4981285333633423,0.5018714666366577
100,7,0.05,0.6,1.0,0.0,3.0,0.7034419625997543,0.5327994023513526,UP,0.5373178124427795,0.46268218755722046
300,7,0.05,0.6,1.0,0.0,3.0,0.7034419625997543,0.5327994023513526,UP,0.5373178124427795,0.46268218755722046
200,7,0.05,0.6,1.0,0.0,3.0,0.7034419625997543,0.5327994023513526,UP,0.5373178124427795,0.46268218755722046
200,7,0.05,0.6,1.0,0.5,1.0,0.7034789621829987,0.5281530526424194,DOWN,0.44812580943107605,0.5518741607666016
100,7,0.05,0.6,1.0,0.5,1.0,0.7034789621829987,0.5281530526424194,DOWN,0.44812580943107605,0.5518741607666016
300,7,0.05,0.6,1.0,0.5,1.0,0.7034789621829987,0.5281530526424194,DOWN,0.44812580943107605,0.5518741607666016
200,7,0.03,1.0,0.7,0.0,3.0,0.703516885638237,0.4772493438081709,UP,0.542536199092865,0.457463800907135
300,7,0.03,1.0,0.7,0.0,3.0,0.703516885638237,0.4772493438081709,UP,0.542536199092865,0.457463800907135
