feature,importance
eem_adx,0.020140065
energy_macd,0.019551473
infra_macd,0.018765846
kc_width,0.016242784
copper_macd,0.015646586
auto_adx,0.015167486
infra_rsi,0.015076292
us_vix_rsi,0.015067067
it_rsi,0.01489
hsi_macd,0.0147996945
us_vix_wr,0.014207505
itc_macd,0.014142197
icici_macd,0.014040045
pharma_macd,0.013941978
it_macd,0.0137540875
bb_width,0.013661501
vix_ma_ratio,0.013634496
fmcg_adx,0.013521036
energy_wr,0.013428143
infra_adx,0.013001424
bn_nifty_ratio,0.012972513
itc_rsi,0.012887663
pharma_adx,0.0128255
silver_macd,0.012733647
crude_adx,0.012562618
sp_ret,0.012467967
pharma_wr,0.012326296
roc_10,0.012308864
cmf_proxy,0.01216328
inda_adx,0.012162102
gold_adx,0.011936905
gold_crude_ratio,0.011792867
z20,0.011584583
us10y_macd,0.011464894
itc_adx,0.011275101
month_sin,0.011079995
shanghai_rsi,0.01103874
fmcg_rsi,0.01083297
atr_ratio,0.010726861
fmcg_macd,0.010541567
bn_rsi,0.010537101
inda_wr,0.0104964385
crude_macd,0.010183202
natgas_macd,0.0100583555
pe_ratio,0.009775134
dxy_macd,0.009658368
icici_rsi,0.009587193
infra_ret,0.009436533
sell_pct,0.009326407
hdfc_adx,0.009293598
energy_rsi,0.009167004
spread,0.009133822
vix_usvix_ratio,0.009113845
nikkei_macd,0.009052704
gold_rsi,0.0090139955
rel_wr,0.008629284
atr_expansion,0.008589285
gold_macd,0.008581376
us_vix_macd,0.008401786
rel_adx,0.008334472
metal_adx,0.008157006
ndx_macd,0.008009572
metal_macd,0.007978978
rsi_lag2,0.007876485
hdfc_rsi,0.007829548
vix_pct,0.007645534
rsi_lag1,0.0075985454
icici_adx,0.007590247
hdfc_macd,0.0074108248
month_cos,0.007400295
ema_dist_10,0.007300693
ret_3d,0.0072688805
intraday_trend,0.006907146
inda_rsi,0.006880309
auto_macd,0.0068700714
inda_macd,0.006818141
vix_lag1,0.0067824866
rsi_lag5,0.0067752176
consec_up,0.0067471843
fmcg_wr,0.0067363833
us10y_rsi,0.0067210044
shanghai_macd,0.006715333
hsi_rsi,0.0066532474
crude_rsi,0.006523399
tcs_adx,0.0064945756
ha_trend,0.0062586158
adx,0.0062160776
it_adx,0.0058374815
macd_hist_lag2,0.005578949
metal_rsi,0.005448265
gap_pct,0.005220446
tcs_wr,0.005184684
usdinr_z,0.0049619824
dist_from_low_20,0.004873261
pharma_rsi,0.0046844473
vix_lag3,0.004559323
metal_ret,0.00446729
eem_rsi,0.004044927
momentum_div,0.0034335759
range_pctile,0.003327459
icici_ret,0.002885463
rel_rsi,0.0027904632
macd_hist,0.0026706879
rsi_slope,0.002628751
lower_wick,0.002488999
body_pct,0.002383546
dist_from_high_20,0.0021820213
tcs_rsi,0.0014475454
trend,0.0
rsi_lag3,0.0
vix_lag2,0.0
williams_r,0.0
rsi,0.0
vix_change,0.0
vix_spike,0.0
bn_vs_nifty,0.0
dow_sin,0.0
dow_cos,0.0
bb_squeeze,0.0
inda_ret,0.0
ret_20d,0.0
ema_dist_50,0.0
close_position,0.0
roc_20,0.0
obv_slope,0.0
gap_filled,0.0
engulfing,0.0
roc_5,0.0
vix_lag5,0.0
macd_hist_lag1,0.0
macd_hist_lag3,0.0
vix_accel,0.0
auto_ret,0.0
auto_wr,0.0
auto_rsi,0.0
gold_ret,0.0
crude_wr,0.0
gold_wr,0.0
eem_wr,0.0
eem_ret,0.0
eem_macd,0.0
crude_ret,0.0
fmcg_ret,0.0
hdfc_wr,0.0
it_wr,0.0
it_ret,0.0
us_vix_ret,0.0
us_vix_adx,0.0
rel_ret,0.0
rel_macd,0.0
hdfc_ret,0.0
energy_adx,0.0
energy_ret,0.0
metal_wr,0.0
pharma_ret,0.0
ndx_ret,0.0
bn_macd,0.0
copper_ret,0.0
ndx_rsi,0.0
itc_wr,0.0
tcs_ret,0.0
icici_wr,0.0
infra_wr,0.0
tcs_macd,0.0
itc_ret,0.0
dxy_ret,0.0
dxy_rsi,0.0
hsi_ret,0.0
copper_rsi,0.0
silver_rsi,0.0
silver_ret,0.0
us10y_ret,0.0
nikkei_ret,0.0
nikkei_rsi,0.0
shanghai_ret,0.0
natgas_rsi,0.0
natgas_ret,0.0
upper_wick,0.0
ret_5d,0.0
ret_10d,0.0
buy_pct,0.0
or_range,0.0
vwap_dev,0.0
