feature,importance
pharma_adx,0.028342258
eem_macd,0.025218694
eem_adx,0.023337929
vix_lag2,0.023327835
month_sin,0.021780074
gold_adx,0.021662198
vix_usvix_ratio,0.02166042
infra_macd,0.02119645
itc_macd,0.020549452
gold_crude_ratio,0.020402946
kc_width,0.02023039
infra_rsi,0.02021151
hsi_macd,0.020079847
fmcg_adx,0.019275153
copper_macd,0.01907939
icici_macd,0.018934406
us10y_macd,0.018853195
spread,0.018743532
hdfc_adx,0.01851599
crude_adx,0.017770402
us_vix_adx,0.017078377
vix_pct,0.016540514
tcs_adx,0.016060453
dist_from_low_20,0.015886394
inda_adx,0.015829258
it_adx,0.015630905
icici_adx,0.01550903
pe_ratio,0.015496692
bb_width,0.015371729
energy_adx,0.014938879
pharma_wr,0.014912114
month_cos,0.0145212645
us10y_rsi,0.0142824855
infra_adx,0.013208784
metal_adx,0.013005747
natgas_macd,0.012910619
cmf_proxy,0.012823595
macd_hist_lag3,0.012799232
hdfc_rsi,0.012653071
pharma_macd,0.012621884
rsi_lag5,0.011967076
rel_wr,0.011798125
fmcg_wr,0.01147734
inda_rsi,0.011085377
energy_macd,0.011016028
ret_3d,0.010790157
dxy_macd,0.010628288
vix_ma_ratio,0.010525246
auto_adx,0.010255739
us_vix_wr,0.010248397
it_macd,0.009895392
bn_nifty_ratio,0.009611173
copper_rsi,0.009551327
atr_expansion,0.009096627
us_vix_macd,0.008779581
shanghai_macd,0.0085346
ema_dist_10,0.0081904335
rsi_lag2,0.008150987
shanghai_rsi,0.008071491
metal_macd,0.008018769
itc_rsi,0.007964949
fmcg_ret,0.0077861594
hsi_rsi,0.007404735
pharma_rsi,0.007157671
range_pctile,0.006959152
hdfc_macd,0.0065887608
it_rsi,0.0059963213
rel_rsi,0.005452738
roc_20,0.005170035
tcs_macd,0.0050889035
dxy_rsi,0.00461591
energy_rsi,0.0043217586
metal_rsi,0.0043182336
adx,0.0038623388
nikkei_macd,0.0031069492
icici_ret,0.0025299825
nikkei_rsi,0.0014414097
copper_ret,0.0012887304
momentum_div,0.0
inda_ret,0.0
ret_20d,0.0
trend,0.0
bn_vs_nifty,0.0
rsi_lag3,0.0
rsi_lag1,0.0
vix_lag1,0.0
vix_lag3,0.0
macd_hist,0.0
z20,0.0
rsi,0.0
ha_trend,0.0
close_position,0.0
ema_dist_50,0.0
gap_filled,0.0
engulfing,0.0
roc_5,0.0
roc_10,0.0
gap_pct,0.0
obv_slope,0.0
vix_lag5,0.0
dow_sin,0.0
dow_cos,0.0
bb_squeeze,0.0
macd_hist_lag2,0.0
macd_hist_lag1,0.0
vix_accel,0.0
rsi_slope,0.0
williams_r,0.0
atr_ratio,0.0
vix_change,0.0
vix_spike,0.0
usdinr_z,0.0
sp_ret,0.0
hdfc_ret,0.0
rel_adx,0.0
us_vix_ret,0.0
rel_ret,0.0
rel_macd,0.0
inda_wr,0.0
energy_wr,0.0
energy_ret,0.0
metal_wr,0.0
pharma_ret,0.0
metal_ret,0.0
auto_macd,0.0
fmcg_rsi,0.0
it_ret,0.0
auto_ret,0.0
it_wr,0.0
hdfc_wr,0.0
auto_rsi,0.0
auto_wr,0.0
fmcg_macd,0.0
eem_rsi,0.0
inda_macd,0.0
gold_rsi,0.0
gold_ret,0.0
crude_wr,0.0
crude_macd,0.0
crude_ret,0.0
crude_rsi,0.0
eem_wr,0.0
eem_ret,0.0
us_vix_rsi,0.0
gold_macd,0.0
gold_wr,0.0
icici_rsi,0.0
itc_ret,0.0
icici_wr,0.0
tcs_wr,0.0
tcs_rsi,0.0
hsi_ret,0.0
ndx_ret,0.0
ndx_rsi,0.0
ndx_macd,0.0
itc_wr,0.0
bn_rsi,0.0
bn_macd,0.0
dxy_ret,0.0
itc_adx,0.0
tcs_ret,0.0
infra_wr,0.0
infra_ret,0.0
shanghai_ret,0.0
nikkei_ret,0.0
us10y_ret,0.0
silver_ret,0.0
natgas_rsi,0.0
natgas_ret,0.0
silver_macd,0.0
silver_rsi,0.0
upper_wick,0.0
lower_wick,0.0
ret_5d,0.0
body_pct,0.0
ret_10d,0.0
consec_up,0.0
dist_from_high_20,0.0
buy_pct,0.0
sell_pct,0.0
or_range,0.0
vwap_dev,0.0
intraday_trend,0.0
