feature,importance
itc_macd,0.028993582
fmcg_macd,0.02043411
us10y_macd,0.020150695
fmcg_adx,0.018791351
vix_lag1,0.01782425
kc_width,0.017767036
us10y_rsi,0.017256362
bb_width,0.017180614
itc_wr,0.015678618
us_vix_adx,0.01557238
hsi_macd,0.015365463
pharma_macd,0.015158303
vix_lag2,0.01467332
crude_macd,0.014539702
it_rsi,0.014495902
crude_rsi,0.014350505
gold_crude_ratio,0.014322744
energy_macd,0.014064131
pharma_adx,0.014050052
energy_adx,0.014024203
auto_rsi,0.013887594
fmcg_rsi,0.013834907
tcs_adx,0.013610777
auto_wr,0.013355952
eem_macd,0.013174336
tcs_rsi,0.013088428
pe_ratio,0.012404843
bn_nifty_ratio,0.012235395
icici_macd,0.011919317
crude_adx,0.011771021
macd_hist_lag3,0.011432408
nikkei_macd,0.011383567
itc_adx,0.011348693
adx,0.011333236
rel_macd,0.011292382
vix_lag5,0.011265273
shanghai_rsi,0.011248159
natgas_macd,0.011166341
gold_adx,0.011060178
ema_dist_10,0.0109486
it_adx,0.01088828
energy_wr,0.010784983
vix_usvix_ratio,0.010751657
icici_adx,0.010634159
dxy_macd,0.010609155
metal_macd,0.010368866
month_sin,0.010174995
dist_from_low_20,0.010151182
month_cos,0.010141929
auto_macd,0.010086933
metal_rsi,0.010082687
infra_adx,0.009831075
tcs_macd,0.00976006
eem_adx,0.009492786
williams_r,0.009489468
copper_macd,0.009357998
rel_adx,0.009137425
silver_macd,0.008998564
usdinr_z,0.00892109
sp_ret,0.008899374
it_macd,0.0088017685
pharma_wr,0.008747598
inda_macd,0.008176458
macd_hist,0.00802639
vix_ma_ratio,0.007883588
vix_pct,0.007856981
us_vix_macd,0.007856033
crude_wr,0.007284318
dist_from_high_20,0.007159671
spread,0.006909616
infra_wr,0.0066533457
atr_ratio,0.0066027557
rsi_lag3,0.006562614
auto_adx,0.006507706
hdfc_macd,0.0063401554
infra_macd,0.0062836637
gold_macd,0.0062401704
shanghai_macd,0.006137538
bn_macd,0.006078502
bn_rsi,0.006070723
hdfc_rsi,0.0059005916
inda_adx,0.0054104878
copper_rsi,0.0051455935
itc_rsi,0.0050381063
silver_rsi,0.005000686
rsi_slope,0.0049858154
rel_rsi,0.0049228314
hdfc_adx,0.0046552154
rel_wr,0.004643428
natgas_rsi,0.0046047997
macd_hist_lag2,0.004063615
vwap_dev,0.0034246466
gold_wr,0.0030977796
macd_hist_lag1,0.0028989734
gold_rsi,0.0028166827
us10y_ret,0.0023991195
gap_pct,0.0023401743
bn_vs_nifty,0.00205022
ndx_rsi,0.0019243713
body_pct,0.0014449417
copper_ret,0.0014062504
itc_ret,0.0013912679
inda_ret,0.0008810065
upper_wick,0.0007989059
close_position,0.00039533683
eem_rsi,0.0003927946
fmcg_ret,0.0002846674
icici_wr,0.0002215019
gold_ret,0.00014467341
icici_rsi,0.000118544485
trend,0.0
rsi,0.0
vix_lag3,0.0
vix_change,0.0
vix_spike,0.0
rsi_lag2,0.0
rsi_lag1,0.0
rsi_lag5,0.0
z20,0.0
ret_20d,0.0
momentum_div,0.0
ha_trend,0.0
range_pctile,0.0
ema_dist_50,0.0
obv_slope,0.0
gap_filled,0.0
engulfing,0.0
roc_10,0.0
roc_20,0.0
roc_5,0.0
cmf_proxy,0.0
vix_accel,0.0
dow_sin,0.0
dow_cos,0.0
bb_squeeze,0.0
atr_expansion,0.0
eem_wr,0.0
crude_ret,0.0
us_vix_ret,0.0
inda_rsi,0.0
eem_ret,0.0
inda_wr,0.0
pharma_rsi,0.0
auto_ret,0.0
it_wr,0.0
hdfc_wr,0.0
it_ret,0.0
us_vix_wr,0.0
us_vix_rsi,0.0
rel_ret,0.0
hdfc_ret,0.0
energy_rsi,0.0
energy_ret,0.0
metal_ret,0.0
fmcg_wr,0.0
metal_adx,0.0
metal_wr,0.0
pharma_ret,0.0
ndx_macd,0.0
tcs_ret,0.0
infra_rsi,0.0
ndx_ret,0.0
dxy_rsi,0.0
dxy_ret,0.0
infra_ret,0.0
icici_ret,0.0
tcs_wr,0.0
hsi_ret,0.0
silver_ret,0.0
natgas_ret,0.0
shanghai_ret,0.0
nikkei_rsi,0.0
nikkei_ret,0.0
hsi_rsi,0.0
lower_wick,0.0
ret_10d,0.0
ret_5d,0.0
ret_3d,0.0
consec_up,0.0
buy_pct,0.0
sell_pct,0.0
or_range,0.0
intraday_trend,0.0
