feature,importance
kc_width,0.011785604
ema_dist_10,0.0114016095
rel_macd,0.010444333
vix_lag1,0.00999186
ret_3d,0.009802359
silver_rsi,0.009107124
itc_macd,0.009092064
roc_5,0.008939687
shanghai_macd,0.0089236945
roc_10,0.008725388
dist_from_low_20,0.008688397
pe_ratio,0.008549398
vix_lag5,0.008457977
bn_macd,0.008334338
icici_adx,0.008300846
vix_ma_ratio,0.008248982
hsi_macd,0.008188139
auto_macd,0.007985762
energy_adx,0.007967107
rsi_lag5,0.007893162
bb_squeeze,0.007870477
us10y_macd,0.0077830926
silver_macd,0.0077496897
usdinr_z,0.0076892255
inda_adx,0.0076748347
copper_rsi,0.007649868
sell_pct,0.0076208925
dist_from_high_20,0.007592597
pharma_macd,0.0075821425
hsi_rsi,0.0075467057
metal_rsi,0.007504595
bn_nifty_ratio,0.0074972473
bb_width,0.007493608
metal_macd,0.007456461
roc_20,0.0074200984
auto_wr,0.00733324
tcs_rsi,0.0073306765
it_macd,0.007328925
crude_macd,0.007305482
crude_adx,0.007274526
eem_wr,0.007267233
month_sin,0.007227753
sp_ret,0.00719476
itc_adx,0.0071040234
macd_hist_lag3,0.007095876
it_adx,0.0070837387
tcs_adx,0.0070400857
macd_hist,0.007007562
ema_dist_50,0.0069226166
icici_macd,0.006913083
tcs_wr,0.0068833423
body_pct,0.0068278704
eem_rsi,0.0068131494
copper_macd,0.0067930627
vix_usvix_ratio,0.006789193
rsi_lag1,0.0067793718
auto_rsi,0.006721573
nikkei_rsi,0.0067008785
gold_wr,0.0066641825
infra_adx,0.0066335117
shanghai_rsi,0.006555467
hdfc_ret,0.0065451176
metal_wr,0.0063766306
dxy_rsi,0.0063760225
vix_change,0.0063724485
eem_adx,0.0063260025
macd_hist_lag1,0.0063201534
pharma_rsi,0.006289201
inda_wr,0.0062182937
gold_adx,0.006217742
crude_wr,0.006210372
spread,0.006174837
rsi_slope,0.0061672744
adx,0.006129442
vwap_dev,0.006085548
dxy_macd,0.0060518747
rel_wr,0.006042752
fmcg_macd,0.006025774
pharma_adx,0.00598472
gold_macd,0.0059287744
vix_lag2,0.0059256693
hsi_ret,0.0058795162
hdfc_adx,0.005838828
hdfc_macd,0.0057408432
nikkei_ret,0.0057288106
itc_wr,0.005718288
inda_macd,0.0057075424
infra_macd,0.005701493
infra_wr,0.00567358
natgas_macd,0.0056538065
nikkei_macd,0.005589562
us10y_rsi,0.005580558
copper_ret,0.005568691
cmf_proxy,0.005541396
z20,0.005512573
fmcg_adx,0.005468991
atr_expansion,0.005438953
natgas_ret,0.0054158955
rel_rsi,0.005407612
energy_macd,0.0053769825
gold_rsi,0.0053567085
inda_rsi,0.005340952
natgas_rsi,0.005292758
infra_ret,0.0052917823
hdfc_wr,0.005289283
upper_wick,0.005285308
month_cos,0.005197158
icici_wr,0.0051640575
inda_ret,0.005116279
vix_pct,0.0051074275
infra_rsi,0.0050839754
fmcg_ret,0.005045109
ndx_macd,0.0050300243
metal_adx,0.0050033205
gap_pct,0.004965873
energy_rsi,0.004958557
energy_wr,0.00490287
consec_up,0.0048645185
itc_rsi,0.0048469934
macd_hist_lag2,0.0048175706
itc_ret,0.0048150755
us_vix_macd,0.0047770236
intraday_trend,0.0047246045
rel_adx,0.004687104
tcs_macd,0.004671734
rsi_lag2,0.0046549225
us_vix_wr,0.004638
us10y_ret,0.004632845
gold_crude_ratio,0.0046206648
metal_ret,0.0046159793
hdfc_rsi,0.0046124947
it_wr,0.0046124714
williams_r,0.0045827464
atr_ratio,0.004426625
close_position,0.00437469
fmcg_rsi,0.0043608123
crude_rsi,0.0043429704
vix_lag3,0.0042992057
fmcg_wr,0.004253376
rsi_lag3,0.0042035617
us_vix_adx,0.004192956
ndx_rsi,0.0041452907
it_rsi,0.0040948214
dxy_ret,0.0040838257
energy_ret,0.0040088906
crude_ret,0.0039762007
vix_accel,0.0038478367
us_vix_ret,0.0037948922
lower_wick,0.0037628834
silver_ret,0.0036598782
eem_ret,0.003658145
shanghai_ret,0.0036219654
pharma_wr,0.003612986
eem_macd,0.003604126
ha_trend,0.0035882331
rel_ret,0.0035697035
bn_rsi,0.0035189253
icici_ret,0.0034266738
pharma_ret,0.0034193466
or_range,0.0033545017
range_pctile,0.0031827297
bn_vs_nifty,0.0031287964
it_ret,0.0031022886
auto_adx,0.0029317692
tcs_ret,0.002852808
buy_pct,0.0027961845
us_vix_rsi,0.0026072678
icici_rsi,0.0025487666
gold_ret,0.0021767432
ret_20d,0.0
momentum_div,0.0
obv_slope,0.0
dow_sin,0.0
dow_cos,0.0
vix_spike,0.0
trend,0.0
rsi,0.0
gap_filled,0.0
engulfing,0.0
auto_ret,0.0
ndx_ret,0.0
ret_10d,0.0
ret_5d,0.0
