feature,importance
infra_macd,0.016599664
month_cos,0.014430634
rsi,0.012674272
copper_macd,0.011544255
ndx_macd,0.011510063
ema_dist_50,0.011197731
sp_ret,0.011176382
vix_usvix_ratio,0.010884897
sell_pct,0.010788908
gold_crude_ratio,0.010703011
rsi_lag1,0.010264208
consec_up,0.009660781
vix_ma_ratio,0.009634222
bb_width,0.009601332
nikkei_macd,0.009572451
crude_macd,0.009497226
hdfc_macd,0.009431434
kc_width,0.009282942
usdinr_z,0.009083501
hsi_macd,0.009079194
it_rsi,0.008935519
macd_hist,0.008690587
ha_trend,0.008642212
energy_wr,0.008590123
itc_macd,0.00853488
shanghai_macd,0.008409127
crude_rsi,0.008373383
inda_adx,0.008351066
adx,0.00834413
vix_lag2,0.008292751
tcs_wr,0.008088725
pharma_adx,0.008065136
dxy_macd,0.008025762
metal_adx,0.0079970155
energy_rsi,0.007983599
spread,0.0079542
macd_hist_lag3,0.007912502
ret_10d,0.007880889
fmcg_wr,0.007813294
pharma_rsi,0.0077488697
month_sin,0.0077039218
pharma_wr,0.0076221083
infra_rsi,0.007612571
energy_macd,0.007560345
inda_macd,0.0075296788
dxy_rsi,0.0075272075
metal_wr,0.0074763717
auto_macd,0.007470224
atr_ratio,0.007460297
tcs_macd,0.0074576875
hdfc_adx,0.0074310903
ret_3d,0.0073631015
bn_nifty_ratio,0.0073340465
bn_macd,0.0072537134
fmcg_rsi,0.007212508
us10y_macd,0.0072024288
it_adx,0.0071490235
gold_macd,0.007114317
rsi_lag5,0.0070326594
auto_adx,0.0070292377
natgas_macd,0.0069335643
rel_wr,0.0069072484
infra_adx,0.0069029154
itc_rsi,0.00686711
icici_macd,0.0068604923
fmcg_adx,0.0068455217
natgas_ret,0.0068254606
metal_rsi,0.006810584
rel_macd,0.0067841923
us_vix_adx,0.0066660787
us_vix_rsi,0.006663493
hdfc_rsi,0.006644117
icici_adx,0.0066413614
cmf_proxy,0.0065688803
rel_adx,0.006520948
shanghai_rsi,0.0064451774
eem_macd,0.006296678
dist_from_high_20,0.0061343242
us_vix_macd,0.0061121243
icici_rsi,0.0061028204
itc_adx,0.0060485182
ret_20d,0.0060005574
ema_dist_10,0.0059829433
gold_rsi,0.0059673856
pharma_macd,0.005950372
tcs_rsi,0.005889786
metal_ret,0.0058746366
crude_adx,0.0057833404
roc_20,0.005754728
crude_wr,0.0057540196
metal_macd,0.0056921486
vix_pct,0.005640656
gold_adx,0.005559487
bn_rsi,0.005553328
silver_macd,0.005542525
icici_wr,0.0054776566
pe_ratio,0.00544691
inda_rsi,0.0054292944
nikkei_rsi,0.0053653875
energy_adx,0.0052524665
fmcg_macd,0.0052448334
intraday_trend,0.005191916
macd_hist_lag1,0.0051666657
silver_ret,0.0051351306
atr_expansion,0.005041288
buy_pct,0.0049935016
auto_rsi,0.004986458
copper_rsi,0.0049644285
dist_from_low_20,0.0048606284
us_vix_wr,0.0047493344
rel_rsi,0.004717764
z20,0.0046985545
infra_wr,0.0046162014
rel_ret,0.004465326
roc_10,0.004436255
pharma_ret,0.00423669
natgas_rsi,0.0042228573
vix_lag5,0.0041210954
hdfc_wr,0.004111534
us10y_ret,0.0040884637
rsi_lag2,0.004003769
momentum_div,0.0039583994
vix_lag3,0.0038925246
us10y_rsi,0.0038831509
it_wr,0.0037644492
it_ret,0.003739783
nikkei_ret,0.003688237
tcs_adx,0.0036354735
it_macd,0.0036225468
inda_wr,0.0036134985
vix_lag1,0.0035743222
rsi_lag3,0.0034693843
ndx_rsi,0.0034366199
vwap_dev,0.0033885115
crude_ret,0.0033849098
hdfc_ret,0.0033846223
eem_wr,0.00332659
hsi_ret,0.0033246693
eem_adx,0.0033123353
auto_wr,0.0032580723
fmcg_ret,0.0032365157
close_position,0.003187214
roc_5,0.0031593048
icici_ret,0.0030768872
range_pctile,0.0029398103
gold_wr,0.0028075648
rsi_slope,0.0026555506
eem_rsi,0.0025710524
macd_hist_lag2,0.0025142408
silver_rsi,0.0023021903
vix_change,0.0021874418
gold_ret,0.0021398843
upper_wick,0.0020462226
williams_r,0.0019482669
bn_vs_nifty,0.001942619
vix_accel,0.0019190742
hsi_rsi,0.0019046548
itc_wr,0.0018882921
energy_ret,0.0018675445
or_range,0.0017486212
body_pct,0.0017237834
dxy_ret,0.0016584288
itc_ret,0.0013754244
tcs_ret,0.0013133541
us_vix_ret,0.0011727901
copper_ret,0.001140139
eem_ret,0.000984697
auto_ret,0.0008438674
dow_sin,0.00041352562
infra_ret,0.00032761463
inda_ret,0.0
obv_slope,0.0
bb_squeeze,0.0
dow_cos,0.0
vix_spike,0.0
trend,0.0
gap_pct,0.0
gap_filled,0.0
engulfing,0.0
ndx_ret,0.0
shanghai_ret,0.0
ret_5d,0.0
lower_wick,0.0
