feature,importance
consec_up,0.013891844
vix_usvix_ratio,0.010782834
roc_5,0.009943339
hsi_macd,0.0094730025
ema_dist_10,0.009237751
macd_hist_lag2,0.008510778
crude_ret,0.0084973825
tcs_adx,0.008114473
nikkei_macd,0.008029477
fmcg_macd,0.008018656
pharma_macd,0.008018482
dxy_ret,0.0080041075
ndx_rsi,0.007849051
dist_from_high_20,0.0078004384
silver_ret,0.007799459
hdfc_ret,0.0077225803
kc_width,0.0077180383
pharma_rsi,0.007652654
macd_hist_lag3,0.00753867
shanghai_macd,0.0074345055
rel_adx,0.007271217
rel_wr,0.0072658095
tcs_rsi,0.007222611
macd_hist_lag1,0.007219149
us10y_macd,0.007164452
roc_10,0.007153378
pe_ratio,0.0071401424
it_rsi,0.0071354895
metal_rsi,0.0068564033
ndx_macd,0.0068289163
bn_nifty_ratio,0.0068262015
bn_rsi,0.0066648433
eem_adx,0.006656951
vix_pct,0.0066546374
itc_macd,0.00664646
intraday_trend,0.006629337
energy_adx,0.006592322
it_adx,0.0065555484
copper_macd,0.0064846263
gold_crude_ratio,0.0064572333
metal_wr,0.0064205136
close_position,0.006398283
us_vix_adx,0.00639431
tcs_ret,0.0063543525
it_ret,0.0063466947
inda_adx,0.00631538
ema_dist_50,0.006310577
auto_wr,0.0062527726
metal_macd,0.0062254895
auto_adx,0.006221613
fmcg_adx,0.0061482475
shanghai_ret,0.006143972
dist_from_low_20,0.0061314832
rsi_lag5,0.006129548
energy_ret,0.0061263787
natgas_rsi,0.006112388
energy_macd,0.006085069
rsi_lag1,0.006025729
icici_rsi,0.0060039437
tcs_macd,0.0059992867
us_vix_rsi,0.0059231413
itc_rsi,0.0059034484
ret_10d,0.00586632
itc_wr,0.005835939
nikkei_rsi,0.005807184
tcs_wr,0.0057987818
us10y_rsi,0.005738033
dxy_macd,0.0057301014
rsi_slope,0.00572712
rsi_lag3,0.005696767
metal_ret,0.0056875865
auto_rsi,0.005676148
infra_wr,0.0056406143
vwap_dev,0.0056283656
hsi_rsi,0.0056140916
icici_macd,0.0056080255
vix_lag3,0.005595309
ndx_ret,0.005587587
gold_wr,0.0055721956
natgas_ret,0.0055396515
eem_wr,0.0055378526
crude_adx,0.0055124136
atr_expansion,0.005488087
copper_rsi,0.0054879044
vix_change,0.0054804245
bn_macd,0.005453393
inda_macd,0.005441436
gold_adx,0.0054338444
nikkei_ret,0.005399706
upper_wick,0.0053956723
us_vix_wr,0.0053768307
ret_3d,0.0053586513
icici_adx,0.0053473907
crude_wr,0.005329651
engulfing,0.0052830107
rel_rsi,0.0052683125
crude_rsi,0.0052576456
z20,0.005255686
ret_5d,0.0052460195
inda_ret,0.0052435366
fmcg_wr,0.0052143238
ret_20d,0.005201229
month_cos,0.0051882686
roc_20,0.0051809526
pharma_adx,0.005173579
gap_pct,0.005154572
vix_lag2,0.005111572
dow_sin,0.0051047043
hdfc_macd,0.0051018456
metal_adx,0.0050845197
infra_adx,0.005037588
dxy_rsi,0.0050358768
rsi_lag2,0.005001673
williams_r,0.0049819066
vix_ma_ratio,0.0049761035
sell_pct,0.004942718
cmf_proxy,0.0049166665
copper_ret,0.004905016
it_macd,0.004859129
rel_macd,0.0048365365
hdfc_adx,0.004782501
hdfc_rsi,0.0047498806
icici_ret,0.004702649
range_pctile,0.004657497
energy_rsi,0.0046557668
bb_width,0.004642067
atr_ratio,0.0046303724
hdfc_wr,0.0046162135
eem_rsi,0.004601238
trend,0.0045916815
natgas_macd,0.004585388
rel_ret,0.0045627067
or_range,0.0045320014
itc_adx,0.0045150267
fmcg_ret,0.0045092157
ha_trend,0.004505415
hsi_ret,0.0044726348
us_vix_macd,0.0044645667
us10y_ret,0.004459032
infra_macd,0.004447149
us_vix_ret,0.0044468865
auto_macd,0.0044418885
gold_macd,0.004441883
macd_hist,0.0044332235
infra_ret,0.0044287783
month_sin,0.0044282484
it_wr,0.0043910705
crude_macd,0.00437135
buy_pct,0.004344674
pharma_ret,0.004282802
silver_macd,0.0042312187
auto_ret,0.0042267963
spread,0.0042028353
shanghai_rsi,0.004161976
fmcg_rsi,0.004147152
eem_ret,0.0040950878
gold_rsi,0.004094958
lower_wick,0.0040547675
itc_ret,0.0039993487
sp_ret,0.003984368
adx,0.0039803735
gold_ret,0.00390331
vix_accel,0.0038865113
energy_wr,0.0038715429
bn_vs_nifty,0.0038671012
inda_wr,0.0038564622
usdinr_z,0.003819526
body_pct,0.0037811191
icici_wr,0.0037754048
inda_rsi,0.0037546803
vix_lag1,0.003694677
gap_filled,0.0036366072
silver_rsi,0.003544277
infra_rsi,0.0035186063
eem_macd,0.0030908012
pharma_wr,0.00300263
rsi,0.0026732322
vix_lag5,0.0026369998
dow_cos,0.0024218312
momentum_div,0.0
obv_slope,0.0
bb_squeeze,0.0
vix_spike,0.0
