feature,importance
roc_5,0.010220728
vix_ma_ratio,0.009326507
us_vix_rsi,0.009121949
vix_lag1,0.009063704
crude_rsi,0.008970198
inda_adx,0.008942015
ret_5d,0.008501113
us_vix_macd,0.007945396
atr_ratio,0.00793949
bb_width,0.0079119755
vix_usvix_ratio,0.007827302
kc_width,0.0078096963
infra_macd,0.007767379
rel_wr,0.0076783025
gold_rsi,0.0075707077
bn_macd,0.0073950933
ret_3d,0.00734601
auto_macd,0.0073035387
infra_rsi,0.007291977
inda_ret,0.007245132
it_rsi,0.0072216676
natgas_macd,0.007197789
macd_hist,0.007196748
bn_rsi,0.0070851087
hsi_macd,0.007034355
close_position,0.0069572004
crude_adx,0.0069509377
ema_dist_50,0.006926477
dxy_macd,0.0069211638
it_macd,0.0069155637
macd_hist_lag2,0.006866538
ndx_ret,0.00683872
rsi_lag1,0.0068337354
bn_vs_nifty,0.0067416043
intraday_trend,0.006717066
macd_hist_lag3,0.0066661956
infra_adx,0.006643031
icici_rsi,0.006634582
us_vix_ret,0.006568763
copper_ret,0.0065392675
icici_adx,0.006524846
nikkei_macd,0.0065124864
auto_rsi,0.006421979
fmcg_macd,0.0063609118
pharma_rsi,0.0063593304
infra_ret,0.0063536423
fmcg_rsi,0.0063123517
month_sin,0.006294684
vwap_dev,0.006292214
dxy_rsi,0.006251031
inda_rsi,0.006246814
icici_macd,0.006205494
vix_lag3,0.0061977715
sell_pct,0.006167838
fmcg_wr,0.006166509
crude_macd,0.0061614527
gap_filled,0.0061601037
dist_from_low_20,0.006149873
rsi_lag5,0.0061487057
energy_adx,0.006114891
hdfc_macd,0.0060975743
energy_ret,0.0060671405
us_vix_adx,0.0060583185
tcs_ret,0.0059974194
pharma_wr,0.005993803
nikkei_rsi,0.005960155
metal_macd,0.005947396
pharma_macd,0.0059466767
vix_change,0.005925654
tcs_rsi,0.005921038
month_cos,0.005846132
gold_crude_ratio,0.005772838
metal_ret,0.0057636723
us10y_ret,0.0057587516
silver_rsi,0.005634933
vix_pct,0.005608468
buy_pct,0.0056036697
body_pct,0.005571154
rel_macd,0.0055638314
rsi_slope,0.0055403416
bb_squeeze,0.005536366
rel_ret,0.005535168
shanghai_macd,0.005501687
natgas_rsi,0.0054887407
sp_ret,0.0054837423
auto_ret,0.005458642
hdfc_rsi,0.0054363697
infra_wr,0.0053996313
metal_wr,0.005384968
tcs_adx,0.0053798617
tcs_wr,0.0053796764
macd_hist_lag1,0.0053734
auto_adx,0.005263827
tcs_macd,0.0052638017
icici_wr,0.005246463
itc_ret,0.0052267467
icici_ret,0.00522354
energy_rsi,0.005209176
fmcg_ret,0.00519471
gold_macd,0.0051708883
pe_ratio,0.0051577995
hsi_ret,0.005130802
atr_expansion,0.0051136953
vix_lag2,0.0050697005
it_wr,0.005069066
gap_pct,0.005037305
copper_macd,0.005022726
hdfc_ret,0.0050078905
or_range,0.005005074
roc_20,0.0049515525
pharma_adx,0.0049332436
bn_nifty_ratio,0.0049298056
hdfc_adx,0.0048801857
shanghai_rsi,0.004842486
roc_10,0.0048337076
ndx_rsi,0.0048191026
us_vix_wr,0.004809038
hsi_rsi,0.0048040343
dow_sin,0.004791935
energy_wr,0.0047890763
energy_macd,0.004766309
nikkei_ret,0.004760049
eem_adx,0.004737039
crude_wr,0.0047238604
vix_accel,0.0047043324
ha_trend,0.0047037876
itc_wr,0.0046973974
natgas_ret,0.0046765595
williams_r,0.004672958
ret_10d,0.004603743
itc_adx,0.004582121
rel_rsi,0.004558534
us10y_macd,0.004555015
crude_ret,0.0045469156
metal_rsi,0.004537958
rsi,0.0045334077
cmf_proxy,0.0045056245
hdfc_wr,0.004472389
us10y_rsi,0.0044688913
spread,0.004433783
inda_macd,0.0044327765
auto_wr,0.0044316445
dist_from_high_20,0.0044309334
usdinr_z,0.0044219173
eem_rsi,0.004418602
eem_ret,0.004365299
rsi_lag3,0.004364901
rel_adx,0.0043587
shanghai_ret,0.004342412
gold_ret,0.0043241186
it_ret,0.004302348
range_pctile,0.0042969687
metal_adx,0.0042794314
gold_wr,0.004272964
dow_cos,0.0042424207
ndx_macd,0.004217564
silver_ret,0.0042038755
copper_rsi,0.004174964
lower_wick,0.004155158
rsi_lag2,0.004059895
itc_rsi,0.004052671
it_adx,0.0040336344
eem_macd,0.004025611
ret_20d,0.0040140324
ema_dist_10,0.0039292276
pharma_ret,0.003921464
itc_macd,0.0039182943
dxy_ret,0.0038467012
silver_macd,0.00383984
fmcg_adx,0.0037648932
eem_wr,0.003753507
gold_adx,0.0037490733
upper_wick,0.0037353814
z20,0.0034224216
inda_wr,0.003312678
vix_lag5,0.0032953343
consec_up,0.0032448503
adx,0.003188626
momentum_div,0.0031533581
engulfing,0.0026885238
obv_slope,0.0
trend,0.0
vix_spike,0.0
