feature,importance
dow_sin,0.03598655
dow_cos,0.016474409
auto_ret,0.014635114
pharma_rsi,0.011266569
dist_from_high_20,0.011027415
or_range,0.010169018
copper_macd,0.0095958365
sp_ret,0.009443585
us10y_macd,0.008963905
vwap_dev,0.008813217
gap_pct,0.008639172
metal_ret,0.008521884
tcs_ret,0.008449474
macd_hist_lag3,0.008397132
kc_width,0.008325987
vix_usvix_ratio,0.008317639
williams_r,0.008133871
buy_pct,0.008129238
icici_macd,0.008087405
pharma_adx,0.00806253
intraday_trend,0.007748159
nikkei_rsi,0.0076193702
ema_dist_10,0.007546518
tcs_wr,0.0075213993
dxy_macd,0.0075122765
itc_rsi,0.007469357
natgas_rsi,0.007434223
vix_lag2,0.007421396
hsi_rsi,0.007396209
fmcg_macd,0.0073474497
eem_macd,0.007316734
crude_wr,0.0073012407
hdfc_macd,0.0072971443
vix_lag5,0.0072954698
rel_rsi,0.0072467406
roc_20,0.0071874955
inda_ret,0.007181298
us_vix_macd,0.0071074725
it_macd,0.0070522116
eem_ret,0.0070063877
us_vix_rsi,0.006986261
hdfc_rsi,0.006947378
bn_rsi,0.006873816
ndx_macd,0.0068518417
range_pctile,0.0068426714
close_position,0.00678312
nikkei_macd,0.006782497
cmf_proxy,0.0067560016
shanghai_macd,0.0067504975
nikkei_ret,0.00673293
gold_adx,0.006685832
upper_wick,0.0066792932
energy_ret,0.0066727553
gold_rsi,0.006664566
spread,0.006649728
fmcg_rsi,0.0066478862
infra_ret,0.006640151
crude_adx,0.006627628
gold_macd,0.0065782913
hsi_macd,0.0065659843
itc_macd,0.006561696
natgas_ret,0.006509663
adx,0.006509072
pharma_macd,0.0064701354
it_wr,0.006470134
rsi_lag5,0.006428944
rsi_lag2,0.006401026
hsi_ret,0.006362724
pe_ratio,0.006359712
hdfc_ret,0.0063583613
eem_wr,0.006277859
rsi_lag3,0.006248189
vix_lag1,0.0061603934
itc_ret,0.006154178
shanghai_rsi,0.006101163
dxy_ret,0.0060569053
shanghai_ret,0.006040356
engulfing,0.0059820963
fmcg_wr,0.0059691845
rel_ret,0.005959968
pharma_wr,0.005958459
itc_wr,0.0059431787
rel_adx,0.005937221
atr_expansion,0.0059354957
tcs_adx,0.0058348835
auto_rsi,0.0058336314
inda_rsi,0.005819058
ndx_ret,0.0058189956
infra_adx,0.005818357
month_sin,0.0058121164
bn_nifty_ratio,0.005768182
metal_macd,0.005754099
bn_vs_nifty,0.005729596
body_pct,0.0056916103
us_vix_wr,0.0056837625
vix_ma_ratio,0.0056370776
z20,0.005593071
us_vix_ret,0.005540552
metal_wr,0.0054769046
dist_from_low_20,0.0054758466
vix_lag3,0.005463621
tcs_macd,0.0054579224
us10y_ret,0.0054368833
silver_ret,0.0054089096
it_ret,0.005406343
vix_change,0.0054044784
rsi_slope,0.005379622
rel_macd,0.005322901
auto_wr,0.0052870642
silver_macd,0.0052242368
fmcg_ret,0.0051839733
us10y_rsi,0.005170546
pharma_ret,0.0051578307
hdfc_adx,0.0051561403
hdfc_wr,0.005145245
inda_adx,0.0051106457
metal_adx,0.0050825984
auto_adx,0.0050691976
eem_adx,0.0050594425
crude_ret,0.0050507584
silver_rsi,0.004963382
sell_pct,0.0048968205
rsi,0.004888162
us_vix_adx,0.004880667
icici_adx,0.0048690583
natgas_macd,0.0048284763
infra_rsi,0.004823224
infra_wr,0.00481479
rel_wr,0.0047606886
macd_hist_lag1,0.0047229906
vix_accel,0.004650954
ndx_rsi,0.0046073035
crude_macd,0.0045559946
inda_wr,0.004532122
lower_wick,0.0044865618
rsi_lag1,0.0044361926
macd_hist,0.004390142
icici_ret,0.0043894383
bb_width,0.0043742545
gold_crude_ratio,0.004374037
energy_wr,0.0042765527
crude_rsi,0.0042655263
ret_3d,0.004211194
macd_hist_lag2,0.004132064
it_adx,0.0041077556
ema_dist_50,0.004015621
energy_macd,0.0039014365
copper_ret,0.003878368
it_rsi,0.003866464
energy_adx,0.0037710825
auto_macd,0.0036332093
vix_pct,0.0033321008
fmcg_adx,0.0033203857
tcs_rsi,0.003022212
atr_ratio,0.0024288152
inda_macd,0.0023352671
gold_ret,0.0012804625
metal_rsi,0.00038641275
gap_filled,0.0
month_cos,0.0
usdinr_z,0.0
vix_spike,0.0
trend,0.0
roc_5,0.0
roc_10,0.0
obv_slope,0.0
bb_squeeze,0.0
ret_20d,0.0
momentum_div,0.0
ha_trend,0.0
eem_rsi,0.0
energy_rsi,0.0
gold_wr,0.0
icici_wr,0.0
infra_macd,0.0
copper_rsi,0.0
itc_adx,0.0
bn_macd,0.0
dxy_rsi,0.0
icici_rsi,0.0
ret_5d,0.0
ret_10d,0.0
consec_up,0.0
