feature,importance
dist_from_high_20,0.014103084
energy_wr,0.014027842
bb_width,0.0130454665
vix_lag2,0.012657603
vix_lag5,0.012304376
vix_ma_ratio,0.012091083
shanghai_macd,0.011497375
rsi_lag1,0.010863476
williams_r,0.01021681
hdfc_ret,0.010109019
metal_rsi,0.010045266
cmf_proxy,0.009916229
vix_pct,0.009865442
vix_lag1,0.00969663
pharma_wr,0.009634243
it_adx,0.0095131295
adx,0.009347381
infra_wr,0.009305982
gold_macd,0.009297507
bb_squeeze,0.009293519
rsi_lag2,0.009278329
pharma_adx,0.009276668
eem_macd,0.009213029
itc_adx,0.0091987755
hdfc_macd,0.009036141
inda_wr,0.008978312
crude_macd,0.008950002
atr_expansion,0.008915899
vix_accel,0.0088916095
tcs_macd,0.008888661
eem_wr,0.008768311
crude_adx,0.008757188
tcs_adx,0.008737575
dist_from_low_20,0.008652849
hsi_rsi,0.0085779345
macd_hist_lag1,0.0084378915
icici_adx,0.008389799
infra_adx,0.008367672
us_vix_macd,0.0083443485
vix_change,0.0083195
rsi_lag3,0.008289681
hsi_macd,0.008278929
nikkei_rsi,0.0081491945
auto_adx,0.008045286
fmcg_wr,0.008032005
rsi_slope,0.008017871
us10y_macd,0.0079901125
itc_macd,0.007935601
bn_nifty_ratio,0.007907835
it_macd,0.007883382
rel_macd,0.007848162
kc_width,0.007787045
vix_lag3,0.0077022966
eem_rsi,0.007667992
it_wr,0.0076242816
copper_rsi,0.0074397717
inda_adx,0.007439339
nikkei_macd,0.007399495
rel_adx,0.0073960107
macd_hist_lag3,0.007387898
month_cos,0.007367289
metal_adx,0.0072029377
ndx_ret,0.00717349
atr_ratio,0.006981819
gold_rsi,0.0069804364
dxy_macd,0.0067669586
gold_wr,0.006749301
metal_macd,0.0067435894
eem_ret,0.006713139
crude_rsi,0.006661323
icici_macd,0.0066285003
inda_rsi,0.006610711
infra_rsi,0.0065910113
ret_20d,0.006404517
spread,0.006391783
bn_macd,0.006349143
sp_ret,0.0063359174
hdfc_rsi,0.006325412
fmcg_ret,0.00631959
ndx_rsi,0.0062564304
gold_crude_ratio,0.006248224
energy_macd,0.0061587947
intraday_trend,0.0060792477
us_vix_rsi,0.0060495012
natgas_rsi,0.0060379184
metal_wr,0.0059920037
macd_hist,0.0059606307
us_vix_adx,0.0059428043
us_vix_wr,0.0059209215
ndx_macd,0.0057043303
inda_macd,0.005676167
rel_rsi,0.005665599
fmcg_rsi,0.005477241
ret_3d,0.0054707914
copper_macd,0.005461479
or_range,0.0054590865
natgas_macd,0.005390606
gold_adx,0.0053107487
pharma_rsi,0.0053048544
eem_adx,0.0052798693
bn_rsi,0.0052675437
itc_rsi,0.0052281204
fmcg_macd,0.0052223876
tcs_wr,0.005214678
us10y_ret,0.005200915
energy_adx,0.0051965853
auto_rsi,0.0051571485
auto_wr,0.0051399157
roc_10,0.005107773
icici_wr,0.00510414
crude_wr,0.00508412
pe_ratio,0.0049505765
range_pctile,0.004786641
consec_up,0.004763929
rsi,0.004628882
shanghai_rsi,0.0046034344
rel_wr,0.0045026713
fmcg_adx,0.0044635837
dxy_rsi,0.004453951
silver_rsi,0.004430025
it_rsi,0.0044159526
silver_macd,0.0043879105
usdinr_z,0.0043843454
vwap_dev,0.004371007
inda_ret,0.004316532
us10y_rsi,0.0043046717
gap_pct,0.004232036
vix_usvix_ratio,0.0041388385
ema_dist_50,0.004027495
hdfc_adx,0.0039596646
close_position,0.0038901002
rsi_lag5,0.0038768856
itc_wr,0.0036343613
tcs_rsi,0.0031946509
z20,0.0030644943
icici_ret,0.0030383866
rel_ret,0.0028935694
tcs_ret,0.0028350374
shanghai_ret,0.0026496167
pharma_macd,0.0026474525
silver_ret,0.0026339432
metal_ret,0.0026051754
body_pct,0.002480067
auto_ret,0.0024674074
roc_20,0.0023105887
copper_ret,0.0021361106
gold_ret,0.0021284034
icici_rsi,0.0021225198
hsi_ret,0.0020498512
it_ret,0.0018385127
ema_dist_10,0.0015564752
infra_macd,0.0015513841
natgas_ret,0.0012489217
energy_rsi,0.0011229207
energy_ret,0.00090519415
ha_trend,0.00056646264
itc_ret,0.00032775363
gap_filled,0.0
engulfing,0.0
macd_hist_lag2,0.0
bn_vs_nifty,0.0
vix_spike,0.0
trend,0.0
roc_5,0.0
month_sin,0.0
dow_cos,0.0
dow_sin,0.0
momentum_div,0.0
obv_slope,0.0
pharma_ret,0.0
us_vix_ret,0.0
crude_ret,0.0
auto_macd,0.0
hdfc_wr,0.0
infra_ret,0.0
dxy_ret,0.0
nikkei_ret,0.0
lower_wick,0.0
upper_wick,0.0
ret_10d,0.0
ret_5d,0.0
buy_pct,0.0
sell_pct,0.0
