feature,importance
vix_lag3,0.03405288
rel_macd,0.032598853
kc_width,0.02951865
pe_ratio,0.029025929
bn_rsi,0.027691899
bn_macd,0.02250856
vix_lag1,0.021695212
vix_lag5,0.020541266
bn_nifty_ratio,0.020365678
month_cos,0.019543797
auto_adx,0.018911086
vix_pct,0.01827702
hdfc_adx,0.017984422
metal_macd,0.017635759
infra_adx,0.017563298
dist_from_low_20,0.016865617
gold_macd,0.01580836
us_vix_adx,0.015682496
energy_adx,0.014372153
rsi,0.014071052
it_macd,0.013970642
pharma_rsi,0.013881539
macd_hist_lag3,0.013778503
auto_macd,0.013578511
vix_ma_ratio,0.013215563
spread,0.012986656
gold_adx,0.012846879
us10y_macd,0.012560329
eem_macd,0.012311597
ndx_macd,0.012216437
energy_rsi,0.012013387
eem_adx,0.011862212
hdfc_macd,0.011536551
tcs_macd,0.011499511
metal_rsi,0.011041732
infra_macd,0.010884997
rel_wr,0.010633647
infra_rsi,0.010544326
gold_crude_ratio,0.010453251
crude_rsi,0.010410036
metal_wr,0.010308734
pharma_adx,0.009999787
icici_wr,0.009935567
icici_rsi,0.009023643
inda_macd,0.008995143
shanghai_macd,0.008767587
sp_ret,0.008765238
auto_wr,0.008714645
copper_macd,0.008634091
fmcg_macd,0.008489276
pharma_macd,0.008158593
shanghai_rsi,0.007990219
macd_hist_lag2,0.007943709
tcs_adx,0.007797998
inda_adx,0.007615582
crude_macd,0.0076112165
rsi_lag5,0.0070363297
vix_lag2,0.0067813103
bb_width,0.006771142
hsi_macd,0.006555606
ret_3d,0.006528786
itc_adx,0.0064828093
metal_adx,0.0058412366
copper_rsi,0.00573798
us10y_rsi,0.0056571527
close_position,0.005526567
hsi_rsi,0.0055045136
us_vix_rsi,0.005398587
pharma_wr,0.005242721
rel_rsi,0.005146179
it_adx,0.0050376365
fmcg_rsi,0.0049960837
crude_adx,0.0047874223
itc_rsi,0.0046355124
nikkei_macd,0.0045852805
icici_ret,0.004458625
z20,0.004164502
month_sin,0.0041188668
dxy_rsi,0.004105379
silver_rsi,0.004047537
gold_rsi,0.004026886
roc_5,0.0040130033
us_vix_macd,0.003974504
rsi_lag2,0.0039096656
rsi_slope,0.0038497364
atr_expansion,0.0037102709
icici_adx,0.0037046184
ndx_rsi,0.0034721335
williams_r,0.0033629776
fmcg_adx,0.0032535468
dist_from_high_20,0.0031205458
adx,0.0030347721
macd_hist,0.003000515
natgas_macd,0.0026204353
vix_usvix_ratio,0.0022014994
intraday_trend,0.0021621273
energy_ret,0.0021292178
sell_pct,0.0021212914
rsi_lag3,0.0018220326
vwap_dev,0.0015761451
itc_ret,0.0013008706
ndx_ret,0.00071033026
shanghai_ret,0.0007046692
inda_ret,0.0004125813
auto_ret,0.00040307816
roc_20,0.0003233183
crude_wr,0.00016873101
it_ret,7.1395945e-05
vix_change,0.0
bn_vs_nifty,0.0
rsi_lag1,0.0
macd_hist_lag1,0.0
trend,0.0
usdinr_z,0.0
vix_spike,0.0
atr_ratio,0.0
dow_sin,0.0
dow_cos,0.0
bb_squeeze,0.0
ret_20d,0.0
momentum_div,0.0
ha_trend,0.0
range_pctile,0.0
ema_dist_10,0.0
ema_dist_50,0.0
gap_filled,0.0
engulfing,0.0
cmf_proxy,0.0
roc_10,0.0
gap_pct,0.0
obv_slope,0.0
vix_accel,0.0
it_rsi,0.0
auto_rsi,0.0
fmcg_ret,0.0
gold_ret,0.0
us_vix_wr,0.0
crude_ret,0.0
eem_wr,0.0
inda_wr,0.0
inda_rsi,0.0
eem_rsi,0.0
eem_ret,0.0
it_wr,0.0
hdfc_wr,0.0
gold_wr,0.0
us_vix_ret,0.0
rel_adx,0.0
rel_ret,0.0
hdfc_ret,0.0
hdfc_rsi,0.0
energy_wr,0.0
energy_macd,0.0
fmcg_wr,0.0
pharma_ret,0.0
metal_ret,0.0
copper_ret,0.0
dxy_macd,0.0
dxy_ret,0.0
tcs_rsi,0.0
tcs_ret,0.0
infra_wr,0.0
infra_ret,0.0
itc_wr,0.0
itc_macd,0.0
tcs_wr,0.0
icici_macd,0.0
hsi_ret,0.0
natgas_rsi,0.0
silver_macd,0.0
natgas_ret,0.0
us10y_ret,0.0
nikkei_ret,0.0
nikkei_rsi,0.0
silver_ret,0.0
ret_10d,0.0
ret_5d,0.0
lower_wick,0.0
upper_wick,0.0
body_pct,0.0
consec_up,0.0
buy_pct,0.0
or_range,0.0
