feature,importance
dist_from_high_20,0.02321237
z20,0.014929709
infra_macd,0.013875716
ema_dist_50,0.01372223
consec_up,0.012675327
hdfc_macd,0.012413207
macd_hist_lag2,0.012303552
trend,0.010937864
inda_adx,0.010731309
silver_macd,0.01070689
vix_lag5,0.009692932
fmcg_rsi,0.009659382
infra_adx,0.009609953
icici_wr,0.009502547
us_vix_macd,0.009452398
ema_dist_10,0.009292912
pe_ratio,0.008990061
pharma_adx,0.008912221
energy_adx,0.0088563515
rsi,0.008776604
hsi_rsi,0.008714675
hdfc_adx,0.008690894
crude_adx,0.008663148
bn_macd,0.008554802
ret_5d,0.008444194
macd_hist_lag3,0.008286066
williams_r,0.008238659
gold_rsi,0.008055132
us_vix_wr,0.008000948
infra_rsi,0.00794017
vix_lag2,0.00793803
us_vix_adx,0.0079345545
sell_pct,0.007914805
intraday_trend,0.007890077
roc_20,0.0078787
crude_macd,0.007848304
ret_3d,0.0077020875
shanghai_macd,0.0076970966
it_macd,0.0074758525
icici_rsi,0.0073710238
icici_adx,0.007297753
energy_rsi,0.007285558
vwap_dev,0.0072364556
crude_wr,0.007236013
infra_ret,0.0071897525
fmcg_wr,0.007084718
adx,0.007058606
kc_width,0.0070417193
metal_adx,0.0070150867
roc_5,0.0069972454
pharma_macd,0.0069735018
rsi_lag3,0.0069572134
atr_ratio,0.006940741
bn_rsi,0.006888428
auto_macd,0.0068426076
auto_wr,0.0068226205
spread,0.0068016625
vix_pct,0.0067750057
eem_macd,0.006770149
metal_macd,0.006763374
natgas_rsi,0.0066778506
nikkei_macd,0.0066744364
vix_usvix_ratio,0.006655549
bb_width,0.0065969643
rel_macd,0.006578693
inda_ret,0.006504002
infra_wr,0.0064916564
hdfc_wr,0.0064860447
vix_accel,0.0064730756
vix_lag1,0.0064316234
dist_from_low_20,0.0064069447
hdfc_rsi,0.0063608685
shanghai_ret,0.0063222745
auto_ret,0.006175332
us10y_rsi,0.006172922
rsi_slope,0.0061543253
bn_nifty_ratio,0.006108908
vix_ma_ratio,0.006107884
itc_rsi,0.0060909637
metal_rsi,0.006082729
icici_macd,0.0060294173
tcs_macd,0.006028021
natgas_macd,0.005909086
auto_adx,0.0059056287
hsi_ret,0.005888436
tcs_rsi,0.005861662
sp_ret,0.005773233
rsi_lag2,0.0057650697
itc_adx,0.0057575544
metal_wr,0.0056989463
range_pctile,0.005669837
inda_wr,0.005654344
vix_change,0.0056334254
eem_adx,0.0056040967
it_adx,0.005547249
fmcg_macd,0.005541225
itc_ret,0.0053835115
gold_adx,0.0053051347
vix_lag3,0.0051999507
cmf_proxy,0.0051429127
copper_macd,0.005076348
it_rsi,0.005071831
inda_macd,0.0050338414
tcs_adx,0.004970114
rel_adx,0.004877148
nikkei_rsi,0.0048305104
gold_macd,0.0047418205
gold_crude_ratio,0.0047256146
us10y_macd,0.0046469662
eem_wr,0.004607031
ndx_rsi,0.004597754
gold_ret,0.004563355
upper_wick,0.0045219106
pharma_wr,0.00448766
rsi_lag5,0.0044855215
silver_rsi,0.0044678105
dxy_macd,0.0044472506
ndx_ret,0.0043724068
tcs_wr,0.004364845
auto_rsi,0.0043619866
eem_ret,0.0043074265
gold_wr,0.004296242
inda_rsi,0.0042742933
body_pct,0.0042564482
energy_wr,0.0042547453
month_cos,0.00410494
month_sin,0.004104808
dow_cos,0.0041045723
shanghai_rsi,0.004101753
rsi_lag1,0.0040982845
energy_macd,0.004081897
ndx_macd,0.0040763677
copper_ret,0.004048449
pharma_rsi,0.0040089255
us_vix_rsi,0.003948329
itc_macd,0.003922494
nikkei_ret,0.003665444
dxy_ret,0.0035555586
usdinr_z,0.0035131243
fmcg_adx,0.0033644126
atr_expansion,0.003362829
pharma_ret,0.0033224907
rel_rsi,0.0032844625
it_wr,0.0031848885
rel_wr,0.0031137306
macd_hist,0.0029227415
roc_10,0.0028978968
hsi_macd,0.0028194345
us10y_ret,0.0028173027
energy_ret,0.0026083412
us_vix_ret,0.0025748613
macd_hist_lag1,0.002497007
lower_wick,0.0022902796
or_range,0.0022800285
natgas_ret,0.0022034429
bn_vs_nifty,0.0021142473
buy_pct,0.002074313
rel_ret,0.0019733133
hdfc_ret,0.0018402627
close_position,0.0016469602
gap_pct,0.0012900105
tcs_ret,0.0012500322
dow_sin,0.0011594375
it_ret,0.0008087197
obv_slope,0.0
bb_squeeze,0.0
vix_spike,0.0
ret_20d,0.0
momentum_div,0.0
ha_trend,0.0
engulfing,0.0
gap_filled,0.0
crude_ret,0.0
eem_rsi,0.0
crude_rsi,0.0
metal_ret,0.0
fmcg_ret,0.0
itc_wr,0.0
icici_ret,0.0
copper_rsi,0.0
dxy_rsi,0.0
silver_ret,0.0
ret_10d,0.0
