feature,importance
vix_usvix_ratio,0.021090815
hdfc_adx,0.020932138
energy_wr,0.019503122
ema_dist_50,0.01870801
us_vix_adx,0.018342363
itc_wr,0.016890392
energy_adx,0.016661605
bn_macd,0.0165627
it_macd,0.016535005
auto_rsi,0.015988825
itc_macd,0.015669592
metal_rsi,0.015006976
tcs_macd,0.01460663
vix_lag1,0.014486591
infra_adx,0.014106744
infra_macd,0.013785399
vix_lag3,0.013586465
pharma_macd,0.013579599
rel_macd,0.013569022
energy_rsi,0.01351376
bb_squeeze,0.013473527
month_cos,0.013452952
eem_rsi,0.012930988
metal_macd,0.012737651
pharma_adx,0.012710449
dist_from_low_20,0.012545277
roc_5,0.01251876
rel_wr,0.01233783
fmcg_macd,0.012080482
eem_macd,0.012055287
us10y_macd,0.012034139
fmcg_adx,0.01194315
ndx_macd,0.011655026
vix_pct,0.010946247
crude_adx,0.010671517
eem_wr,0.010448947
vix_lag5,0.010361271
nikkei_macd,0.010204457
shanghai_macd,0.010204196
itc_rsi,0.010196591
cmf_proxy,0.010173961
natgas_macd,0.010120188
auto_adx,0.0099983085
pe_ratio,0.00998949
roc_20,0.009925772
icici_macd,0.009771936
adx,0.009453085
macd_hist_lag2,0.0091959
rel_adx,0.009178636
vix_lag2,0.009102441
gold_rsi,0.009098673
auto_macd,0.008684612
hdfc_macd,0.008663952
hsi_rsi,0.008608161
hdfc_rsi,0.0084629515
itc_adx,0.008330659
inda_adx,0.008240972
month_sin,0.008202279
copper_macd,0.008185451
rsi_lag5,0.008076002
pharma_rsi,0.008022539
shanghai_rsi,0.007992963
natgas_rsi,0.007526571
fmcg_wr,0.0073953667
icici_rsi,0.007294003
icici_adx,0.0072882203
it_adx,0.0072481227
roc_10,0.0071799825
dxy_macd,0.006993249
bn_rsi,0.006931692
gold_adx,0.0068885884
spread,0.0068753837
crude_macd,0.0062831976
gold_crude_ratio,0.006186502
energy_macd,0.0061832806
tcs_rsi,0.006181673
vix_accel,0.006175268
us_vix_rsi,0.00606135
eem_adx,0.005856712
ema_dist_10,0.005800297
metal_adx,0.0056846663
icici_wr,0.00561386
gold_macd,0.0055785123
z20,0.0054973885
infra_rsi,0.0054951734
crude_rsi,0.0054828892
bn_nifty_ratio,0.00542155
rsi_lag3,0.0054048807
dxy_rsi,0.0053222207
atr_expansion,0.0052996525
tcs_adx,0.005018125
ndx_ret,0.0046180966
hdfc_wr,0.0044936216
inda_macd,0.003941774
usdinr_z,0.003855978
crude_wr,0.0038274035
hsi_macd,0.0036320179
it_rsi,0.0035214133
auto_wr,0.0035144368
macd_hist_lag3,0.0035116284
silver_rsi,0.003459567
us10y_ret,0.0032918558
kc_width,0.0032532304
gold_ret,0.0030038846
us_vix_ret,0.0025883347
rsi_lag2,0.0020072807
gold_wr,0.0019824698
macd_hist_lag1,0.0018461897
silver_ret,0.001812288
icici_ret,0.0017814077
itc_ret,0.0012287169
it_wr,0.0009678423
or_range,0.00092041027
rel_rsi,0.0006583855
vix_change,0.0
atr_ratio,0.0
bb_width,0.0
rsi,0.0
macd_hist,0.0
inda_ret,0.0
ret_20d,0.0
momentum_div,0.0
ha_trend,0.0
close_position,0.0
range_pctile,0.0
gap_filled,0.0
engulfing,0.0
gap_pct,0.0
obv_slope,0.0
dow_cos,0.0
vix_ma_ratio,0.0
rsi_slope,0.0
dow_sin,0.0
bn_vs_nifty,0.0
rsi_lag1,0.0
williams_r,0.0
trend,0.0
sp_ret,0.0
vix_spike,0.0
crude_ret,0.0
it_ret,0.0
fmcg_rsi,0.0
fmcg_ret,0.0
auto_ret,0.0
inda_rsi,0.0
inda_wr,0.0
eem_ret,0.0
us_vix_wr,0.0
us_vix_macd,0.0
rel_ret,0.0
hdfc_ret,0.0
pharma_wr,0.0
energy_ret,0.0
metal_wr,0.0
pharma_ret,0.0
metal_ret,0.0
hsi_ret,0.0
infra_ret,0.0
tcs_wr,0.0
infra_wr,0.0
copper_rsi,0.0
copper_ret,0.0
ndx_rsi,0.0
dxy_ret,0.0
tcs_ret,0.0
nikkei_ret,0.0
nikkei_rsi,0.0
natgas_ret,0.0
silver_macd,0.0
us10y_rsi,0.0
shanghai_ret,0.0
lower_wick,0.0
ret_3d,0.0
body_pct,0.0
upper_wick,0.0
ret_10d,0.0
ret_5d,0.0
dist_from_high_20,0.0
consec_up,0.0
buy_pct,0.0
sell_pct,0.0
vwap_dev,0.0
intraday_trend,0.0
